C_operator_norm,K_operator_norm,Pi_operator_norm,g_norm,l2_C_is_zero,l2_K_equals_identity,l2_g_equals_weights,lambda,method,representation_method,seed,setting
0.25000621668674344,0.011258124739511013,46.21358462537673,0.004356377089987884,,,,0.1,VREX,IRMv1,7,cleanroom_cpu_source_target_coupled
7.561484326770508e-13,1.000000000001008,312.092189562441,0.6998529544960543,True,True,True,0.0,L2,ERM,8,cleanroom_cpu_source_target_coupled
1.0328160916516203e-12,1.0000000000010152,14.479263875960205,0.5623131382871608,True,True,True,0.1,L2,ERM,8,cleanroom_cpu_source_target_coupled
3.2211714672193974,3.550869120296364,312.01084875002414,0.0024238922255399413,,,,0.1,IRMV1,ERM,8,cleanroom_cpu_source_target_coupled
0.2435478144798403,0.0069281807660904575,312.02733114554053,0.004061127467565592,,,,0.1,VREX,ERM,8,cleanroom_cpu_source_target_coupled
3.1798006553922505e-12,1.0000000000016003,41.497464896099295,0.6934787734285381,True,True,True,0.0,L2,IRMv1,8,cleanroom_cpu_source_target_coupled
9.17929382180032e-13,1.000000000001047,11.217791901220385,0.6284957340499608,True,True,True,0.1,L2,IRMv1,8,cleanroom_cpu_source_target_coupled
2.7840157458132064,2.7109231942434517,41.49407882923041,0.0037229811362777957,,,,0.1,IRMV1,IRMv1,8,cleanroom_cpu_source_target_coupled
0.24735507495263637,0.011170290280903595,41.49446777373434,0.004227767861874061,,,,0.1,VREX,IRMv1,8,cleanroom_cpu_source_target_coupled
2.4532694666933983e-13,1.000000000001,349.78361743733973,0.6386017925196611,True,True,True,0.0,L2,ERM,9,cleanroom_cpu_source_target_coupled
8.498374721940738e-13,1.0000000000010074,14.57371300442581,0.5635349074971671,True,True,True,0.1,L2,ERM,9,cleanroom_cpu_source_target_coupled
2.8949326068971257,3.634035901958651,349.77432173308245,0.002955082756114969,,,,0.1,IRMV1,ERM,9,cleanroom_cpu_source_target_coupled
0.2480407507911525,0.010077048376977354,349.76664253975156,0.004538673399216676,,,,0.1,VREX,ERM,9,cleanroom_cpu_source_target_coupled
3.4694469519536137e-13,1.000000000001,49.91066932772542,0.6494728007062198,True,True,True,0.0,L2,IRMv1,9,cleanroom_cpu_source_target_coupled
2.8612955001278577e-12,1.0000000000012188,11.706357028812757,0.5988059464861885,True,True,True,0.1,L2,IRMv1,9,cleanroom_cpu_source_target_coupled
2.6762569863892827,2.9707435315382136,49.905913076815445,0.004738873121698145,,,,0.1,IRMV1,IRMv1,9,cleanroom_cpu_source_target_coupled
0.275193385852207,0.01777974594082938,49.906495889043654,0.005325559648256329,,,,0.1,VREX,IRMv1,9,cleanroom_cpu_source_target_coupled
