B_R_norm,C_O_operator_norm,C_operator_norm,E_norm,H_R_norm,K_operator_norm,PiO_norm,g_norm,information_floor,lambda,method,pi_operator_norm,pi_reconstruction_relative_error,rank_C_O,rank_K,reconstructed_pi_operator_norm,representation_method,seed,setting,source_factorization_residual,total_B_relative_error,total_H_relative_error,total_regret
4.627700539183494,0.9085707872985369,2.674270008023992,3.7403500893129555,3.859725425378,3.8856218626532577,0.9850213385909611,0.0026238721343322217,0.0,0.1,IRMV1,480.4709053741925,3.3755745284966057e-12,2,9,480.4709053746122,ERM,1,cleanroom_cpu_source_target_coupled,2.2390702823487948e-10,1.371985919194937e-12,4.4811722858741474e-10,6.995694502219364
4.6277160684542045,0.1258849543793834,0.2348852166545024,3.740202810851601,3.85972542537909,0.009755205717112352,0.9852031628036347,0.004450705244591341,0.0,0.1,VREX,480.47392171885923,2.7332061921940356e-12,1,9,480.4739217190527,ERM,1,cleanroom_cpu_source_target_coupled,9.266744060438258e-12,1.2371974256735314e-12,1.8117888797524035e-12,6.99554765215912
4.758945503137032,6.22898894761543e-13,5.551115123125781e-12,3.380968405670487,2.7043996839675195,1.000000000003664,0.9393110794656215,0.6817303207151479,0.0,0.0,L2,39.13357919967188,1.2756574685592694e-12,0,9,39.13357919966166,IRMv1,1,cleanroom_cpu_source_target_coupled,1.3796612943019855e-12,1.2156997294580291e-12,2.24146128347044e-12,5.7154736800710175
4.672574849325148,8.509163473443197e-14,8.498374721940738e-13,3.3451974427956386,2.70439968396647,1.000000000001,0.869304362407773,0.619108691793587,0.0,0.1,L2,11.01452155044154,6.551331143394364e-13,0,9,11.014521550441833,IRMv1,1,cleanroom_cpu_source_target_coupled,8.352298752041739e-13,9.451508783311221e-13,1.1178613874725383e-12,5.710174743391815
4.758880807257331,0.8676729972629349,2.7807706735881395,3.380412541698212,2.7043996839666344,2.8285216326576665,0.9383061174927897,0.003829676421406768,0.0,0.1,IRMV1,39.13591192278177,1.2093286191121416e-11,2,9,39.13591192250235,IRMv1,1,cleanroom_cpu_source_target_coupled,1.8840593124139695e-10,1.2180571921400007e-12,2.605671309337373e-10,5.7143278679948075
4.758735568299719,0.12478958518874696,0.25232998994562195,3.380282887270776,2.7043996839664373,0.012885787936736776,0.9383525244928563,0.004411978095424931,0.0,0.1,VREX,39.1334390504284,1.5111026678792339e-12,1,9,39.13343905041121,IRMv1,1,cleanroom_cpu_source_target_coupled,1.1802286457127454e-12,1.291344702287445e-12,1.2766536878839022e-12,5.714175370551413
4.64719378991119,5.812046775077251e-14,9.341771812940338e-13,3.7092793153394394,3.7009301002956088,1.000000000001,1.004775686374821,0.5997007687988365,0.0,0.0,L2,368.7658095984952,1.7750683941419149e-12,0,9,368.7658095989962,ERM,2,cleanroom_cpu_source_target_coupled,4.8745120678399694e-12,9.833609376764866e-13,1.3425456073815633e-12,6.879376519602512
4.59254416680913,2.659255206212333e-14,7.757919228897727e-13,3.6630965279847714,3.7009301002956363,1.0000000000010152,0.742006241532458,0.5560091657598158,0.0,0.1,L2,14.586963304992517,7.267303604648642e-13,0,9,14.586963304992747,ERM,2,cleanroom_cpu_source_target_coupled,9.176672484666855e-13,8.98042033220536e-13,1.135470648763322e-12,6.7734190675879455
4.646888697417148,0.9115369821125963,2.6745679051056377,3.708597847451058,3.7009301002956856,3.6449579678949746,1.003144606395499,0.0028946596485884264,0.0,0.1,IRMV1,368.69206321714944,2.9963405458613016e-12,2,9,368.69206321695384,ERM,2,cleanroom_cpu_source_target_coupled,2.20454355984246e-10,1.6472153482867775e-12,4.215331810644743e-10,6.8774908450563625
4.646811027248752,0.12665030713401512,0.23821757820730918,3.7084618752503284,3.7009301002955524,0.009977711983007594,1.0033562108301768,0.00447776455063804,0.0,0.1,VREX,368.6984685052001,1.7276562449517977e-12,1,9,368.69846850575743,ERM,2,cleanroom_cpu_source_target_coupled,2.9820998801080947e-12,1.147223260630337e-12,1.800188561470953e-12,6.877369938043381
4.679110203680241,2.728943991281158e-15,6.938893903907227e-13,3.351427674976121,3.6619725710899127,1.000000000001,0.9657971323309146,0.6240250233910701,0.0,0.0,L2,42.75083483993839,1.3539637324760506e-12,0,9,42.75083483994279,IRMv1,2,cleanroom_cpu_source_target_coupled,1.4497168101113799e-12,1.5128438634920198e-12,1.5167904229139776e-12,5.616033730297924
4.614855924158767,6.062601232667901e-16,8.673617379884034e-14,3.3381149741994376,3.661972571090715,1.000000000001,0.9075635799772115,0.574185962971885,0.0,0.1,L2,11.206966750547144,8.600511242843423e-13,0,9,11.206966750547103,IRMv1,2,cleanroom_cpu_source_target_coupled,6.197430922244976e-13,1.1574247911989545e-12,1.0932832712155116e-12,5.64636496601185
4.6790448460948095,0.9717955419699481,2.70942886664406,3.350773467774878,3.661972571090754,3.373784684650684,0.9646305951164457,0.005375100120788183,0.0,0.1,IRMV1,42.7499158843754,1.2352409172181227e-11,2,9,42.749915884131475,IRMv1,2,cleanroom_cpu_source_target_coupled,2.60013557319649e-10,1.4835470524950358e-12,3.9254417552247355e-10,5.614622796874057
4.678976410228001,0.1782956184401515,0.303131998267281,3.3506623764537995,3.6619725710907844,0.025081596997344517,0.964728583218404,0.006303702042723192,0.0,0.1,VREX,42.749305027804375,1.0781134139975235e-12,1,9,42.74930502780443,IRMv1,2,cleanroom_cpu_source_target_coupled,2.16390087303874e-12,1.3407675168059615e-12,1.325494378406998e-12,5.614528474921371
4.653620721824637,5.979931655847932e-13,1.1102315010011454e-11,3.766043953791835,3.894962769436883,1.0000000000053326,0.9689760586004896,0.6046640242807784,0.0,0.0,L2,308.55986146575344,1.5236750734778475e-12,0,9,308.55986146598326,ERM,3,cleanroom_cpu_source_target_coupled,6.115418500326989e-12,1.1675052510704523e-12,1.249241828667164e-12,7.091543530946019
4.585573084563869,1.1538842812145464e-15,2.453269466693398e-13,3.7270734006727437,3.8949627694368667,1.0000000000010005,0.6476436377030518,0.5502254550520397,0.0,0.1,L2,14.451813315154975,5.322592501198032e-13,0,9,14.451813315154943,ERM,3,cleanroom_cpu_source_target_coupled,1.186858150386053e-12,1.0418562390674802e-12,1.0582681436757305e-12,6.998668266587078
4.653175763663489,0.9344428927891418,2.7283803416559596,3.765417661677081,3.894962769437996,3.7155376659984016,0.9674393858838702,0.0028262417534104757,0.0,0.1,IRMV1,308.56402146823433,2.7036199093709863e-12,2,9,308.564021468173,ERM,3,cleanroom_cpu_source_target_coupled,2.1727462365818736e-10,1.3098634989901963e-12,4.5532375346572225e-10,7.089861025256291
4.653214863729913,0.12519347815859,0.23929887104467137,3.765326539007795,3.8949627694368307,0.009251082185987759,0.9676948035360633,0.004426257868315802,0.0,0.1,VREX,308.5482046835893,1.433149576726869e-12,1,9,308.5482046838013,ERM,3,cleanroom_cpu_source_target_coupled,9.0428574499556e-12,9.051332806533084e-13,1.0483281606351304e-12,7.0898374409445
4.779909118569198,2.3515470444129527e-12,1.494915433015887e-11,3.373572908195296,2.7686407999675207,1.0000000000047806,0.9574396918050818,0.6962421404779863,0.0,0.0,L2,42.15903976740747,8.741350588909066e-13,0,9,42.15903976740783,IRMv1,3,cleanroom_cpu_source_target_coupled,1.1830781840108557e-12,9.233354310676392e-13,1.6406546870472916e-12,5.690497083454636
4.661589430808551,4.361009701362862e-13,2.0856334755713082e-12,3.3233118568865216,2.7686407999673768,1.0000000000011098,0.8684257066811129,0.6107713173867696,0.0,0.1,L2,11.207237425925902,1.0408101133053184e-12,0,9,11.20723742592637,IRMv1,3,cleanroom_cpu_source_target_coupled,1.2863429595669262e-12,8.776438538887066e-13,1.663038246450808e-12,5.6342076171520254
4.779574102859664,0.9045457380804296,2.808628971233009,3.372913896187949,2.7686407999673723,2.7296122132382923,0.9562715865535352,0.004311644932979947,0.0,0.1,IRMV1,42.156047323805275,1.3098623103991079e-11,2,9,42.15604732352799,IRMv1,3,cleanroom_cpu_source_target_coupled,1.910641562816151e-10,1.0142796427673597e-12,2.597745837515341e-10,5.689108841711942
4.779558798796627,0.12785931445110027,0.25936654861809505,3.3728350413103882,2.768640799966771,0.013133585569836972,0.9564079197687926,0.004520509414336293,0.0,0.1,VREX,42.156025037016676,1.1144425855521293e-12,1,9,42.15602503698602,IRMv1,3,cleanroom_cpu_source_target_coupled,1.706597060890676e-12,1.0882151516210787e-12,1.4561874743981122e-12,5.689062301061669
