E00_operator_norm,E0K_operator_norm,EC0_operator_norm,ECK_operator_norm,Pi00_norm,Pi0K_norm,PiC0_norm,PiCK_norm,common_base_kind,filtering_norm,interaction_norm,lambda,method,representation_method,seed,sensing_norm,setting,symmetric_identity_residual
3.40879031485441,3.408030097606418,3.4088027148641196,3.408042473037484,78.25915629634522,78.26082533734655,78.26048216750583,78.26215122702769,ERM_source_solution,0.005841540497805627,4.411874629520515e-05,0.1,VREX,IRMv1,6,0.45555300088256073,cleanroom_cpu_source_target_coupled,3.090451682267672e-19
3.694318794966292,3.694318794966292,3.694318794966292,3.694318794966292,453.50221416766965,453.50221416766965,453.50221416766965,453.50221416766965,ERM_source_solution,0.0,0.0,0.0,L2,ERM,7,0.0,cleanroom_cpu_source_target_coupled,0.0
3.694318794966292,3.6491147701030324,3.694318794966291,3.6491147701030324,453.50221416766965,33.04276063057705,453.5022141676696,33.042760630577035,ERM_source_solution,424.30410984086836,2.08299116601747e-12,0.1,L2,ERM,7,1.3055251016261056e-12,cleanroom_cpu_source_target_coupled,3.61306986341471e-16
3.694318794966292,3.662875886836225,3.730426944910896,3.6936834103731147,453.50221416766965,453.4649286150922,453.5144560563312,453.4765944492844,ERM_source_solution,0.1603547029778381,0.01597361909398024,0.1,IRMV1,ERM,7,2.7115813678323355,cleanroom_cpu_source_target_coupled,5.351172057225494e-18
3.694318794966292,3.693549975275874,3.694327870287322,3.693559029477626,453.50221416766965,453.4845745959354,453.50918978270545,453.49154992118827,ERM_source_solution,0.0624888956697917,0.00036022726849612634,0.1,VREX,ERM,7,2.515294792584975,cleanroom_cpu_source_target_coupled,2.1548105312223036e-18
3.3386653144186713,3.3386653144186713,3.3386653144186713,3.3386653144186713,74.44643147868206,74.44643147868206,74.44643147868206,74.44643147868206,ERM_source_solution,0.0,0.0,0.0,L2,IRMv1,7,0.0,cleanroom_cpu_source_target_coupled,0.0
3.3386653144186713,3.2847362090813146,3.3386653144186766,3.2847362090813204,74.44643147868206,23.449259055524898,74.4464314786821,23.44925905552495,ERM_source_solution,51.85123489224353,2.005298040662558e-13,0.1,L2,IRMv1,7,7.901662091756324e-13,cleanroom_cpu_source_target_coupled,2.7784373031543864e-17
3.3386653144186713,3.3051861661624713,3.377220244603709,3.3380244962976713,74.44643147868206,74.44052118712342,74.45739375878689,74.45000135372756,ERM_source_solution,0.15109516182122323,0.020887871605544613,0.1,IRMV1,IRMv1,7,0.5333656266837161,cleanroom_cpu_source_target_coupled,1.0408905529175017e-17
3.3386653144186713,3.3379167002755366,3.33867827869432,3.3379296399895977,74.44643147868206,74.44703709252691,74.44769916906172,74.44830477055297,ERM_source_solution,0.006622709068999486,5.278241169514898e-05,0.1,VREX,IRMv1,7,0.43445541122170783,cleanroom_cpu_source_target_coupled,8.677851511149104e-19
3.709135093758559,3.709135093758559,3.709135093758559,3.709135093758559,458.8417034306123,458.8417034306123,458.8417034306123,458.8417034306123,ERM_source_solution,0.0,0.0,0.0,L2,ERM,8,0.0,cleanroom_cpu_source_target_coupled,0.0
3.709135093758559,3.637562038985679,3.7091350937585594,3.637562038985679,458.8417034306123,34.270687935377,458.84170343061237,34.270687935377005,ERM_source_solution,429.33685353288587,1.3100019678759076e-12,0.1,L2,ERM,8,1.2174135102716253e-12,cleanroom_cpu_source_target_coupled,4.909139213108531e-16
