5.551115123125782702e-17,-6.830473686658677934e-17,-6.938893903907228378e-17,-2.732189474663471174e-17,-5.551115123125782702e-17,-6.591949208711866959e-17,5.551115123125782702e-17,-3.469446951953614189e-17,-5.551115123125782702e-17,5.551115123125782702e-17,6.938893903907228378e-18,-2.775557561562891351e-17,-3.542048263445148407e-17,0.000000000000000000e+00,-1.387778780781445676e-17,0.000000000000000000e+00,-2.775557561562891351e-17,-5.117434254131580929e-17,-5.551115123125782702e-17,0.000000000000000000e+00,-4.857225732735059864e-17,-2.775557561562891351e-17,5.551115123125782702e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.551115123125782702e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.775557561562891351e-17,0.000000000000000000e+00,-2.775557561562891351e-17,0.000000000000000000e+00,-5.551115123125782702e-17,-5.551115123125782702e-17,-1.387778780781445676e-17,5.551115123125782702e-17,-2.775557561562891351e-17,1.110223024625156540e-16,-2.775557561562891351e-17,-5.551115123125782702e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.551115123125782702e-17,-1.110223024625156540e-16,-3.469446951953614189e-17,-1.387778780781445676e-17,-2.081668171172168513e-17,0.000000000000000000e+00,5.551115123125782702e-17,0.000000000000000000e+00,5.551115123125782702e-17,2.775557561562891351e-17,0.000000000000000000e+00,-2.775557561562891351e-17,2.775557561562891351e-17,0.000000000000000000e+00,-4.857225732735059864e-17,-4.034248521182781655e-17,-3.382710778154773834e-17,-5.551115123125782702e-17,-2.949029909160572061e-17,-6.938893903907228378e-17,-2.775557561562891351e-17,0.000000000000000000e+00,0.000000000000000000e+00,3.469446951953614189e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.938893903907228378e-18,5.551115123125782702e-17,0.000000000000000000e+00,0.000000000000000000e+00,1.387778780781445676e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.163336342344337027e-17,-4.857225732735059864e-17,-4.163336342344337027e-17,2.775557561562891351e-17,-3.469446951953614189e-17,2.775557561562891351e-17,0.000000000000000000e+00,-2.775557561562891351e-17,-4.163336342344337027e-17,-3.122502256758252770e-17,-5.724587470723463412e-17,-2.775557561562891351e-17,-5.811323644522303766e-17,-5.442694905877232259e-17,5.551115123125782702e-17,0.000000000000000000e+00,-1.387778780781445676e-17,-4.662069341687669066e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.782818924544070980e-32,7.445710439808442505e-33,6.930685838854987906e-32,2.729899999409561334e-32,5.953889185313524691e-32,2.197231628204764332e-32,7.629990950614968438e-32,5.797136874416285099e-32,1.206497829127217562e-32,5.040533303369562234e-32,7.097669105164296563e-32,3.588042886818858718e-32,4.465811076503685423e-32,6.546630795395332948e-32,2.631496450109900045e-32,7.617348238171950566e-32,6.991463876211162534e-32,2.823760532102046356e-32,7.051537191020030972e-32,3.799116704862116002e-32,2.760384609609144268e-32,3.244200981617559986e-32,1.203416159186003759e-32,4.982848312027539216e-32,2.358222293505804784e-32,7.098635653398259414e-32,2.972357183385827391e-32,4.662815760752032369e-33,3.925556447432298782e-32,1.763526794581830111e-32,6.702128093551989265e-32,7.178945385345177018e-33,5.976476195831834423e-32,6.769200257834994324e-32,7.335603259720442909e-33,2.660012712567601134e-33,3.771686297810002657e-32,4.653460038560258037e-34,5.507371647710141737e-32,2.530186947621634005e-32,3.571813575706564100e-32,7.692236033319284369e-32,2.365179933243824248e-32,1.043865530185427086e-33,3.414484447503430016e-32,4.743663233533345945e-32,8.701353203860544723e-33,6.902608305365377821e-32,6.334213190775280377e-32,3.496909292018280586e-32,5.559888948065452028e-32,2.032016359548885443e-32,1.183809055767840189e-32,4.934808893339194896e-32,1.800637274797348086e-32,2.200131511699098057e-32,2.524109546951971279e-32,1.544112430522186470e-32,4.135450008231813923e-32,5.028554920842316444e-32,3.304801257818144489e-32,3.089844294681089232e-32,5.997548161269299359e-32,2.674284863388581298e-32,5.765860767964235298e-32,2.344331738747903288e-32,7.412297377960070781e-33,4.945476373620515785e-32,4.967741950999389877e-32,2.004303044667893364e-33,4.557955945931007039e-32,5.752793946101026841e-32,4.998895359160325140e-32,2.159494056684570593e-32,3.617384242825619358e-32,5.171686723433500589e-32,4.366755948027938961e-32,1.013908031676097448e-32,2.187585395471671038e-32,1.622175908998954106e-32,4.283120247581339254e-32,2.962780107885513519e-32,4.163486403601888131e-32,2.833490444029320607e-32,3.371008875580312556e-32,4.906484725930625753e-32,3.826168242105890548e-32,6.604413636191281977e-32,5.415360698143804639e-32,5.936680136704101426e-32,8.739929185011666140e-33,1.948095070487602305e-33,4.601670075861339554e-32,1.472769661647446120e-32,1.264754529326354929e-32,9.315992871429959796e-33,6.811912082255645132e-32,4.102507139748728188e-32,1.191330384107605142e-32,3.439942697360453195e-33,7.488702745885319120e-34,1.043920602987295885e-32,1.095469658378556776e-31,1.110817555644158029e-31,2.803624341544489508e-33,4.464924510486642342e-32,1.806306887045453634e-32,2.830296371754374006e-33,7.199425047144920606e-32,9.572045605141804009e-34,5.220524304218700285e-32,5.368996721159599028e-32,6.151809442669690765e-32,2.137527765705248146e-32,8.608638541801139553e-33,5.558653752118089795e-32,8.660019948128768416e-33,1.077580321926644662e-31,1.109656382786141939e-31,1.091235892876553116e-31,3.657527966786367768e-32,8.988360670116297122e-33,9.241151139263288075e-35,9.581538732751199288e-32,9.620314147563936238e-32,9.084525419784135095e-32,3.828877548501221450e-32,6.292820192615677675e-32,5.464616339205400498e-32,1.180198608257931932e-32,1.030456175352539495e-31,4.612617526133450509e-32,2.589778569916278728e-32,9.628413109941967724e-32,8.775259600060861643e-32,1.842643172393960170e-32,5.538860566344247259e-32,8.269254370201074771e-32,1.226712300672858514e-32,4.331111649519705133e-32,1.668133602761383170e-33,1.107405187522240614e-31,9.175081329242274953e-33,9.995202773460694683e-32,2.266549915973702066e-32,9.457312826949455403e-32,1.053137848948598347e-31,9.051732957768002246e-33,9.610973067903060696e-32,3.345496471302806231e-35,1.410017065224784615e-33,9.926774438146649144e-32,1.055357659080872607e-31,8.239452938651135139e-32,2.633491519229247686e-33,4.522286334552224833e-32,3.394202199799926319e-32,1.789965528050739216e-32,5.945140475462484116e-32,3.469851092993139184e-33,5.404323388872517575e-32,6.907579840461863316e-32,1.011114110444505366e-31,1.448631996426315494e-32,2.495320998035310856e-32,1.840103916642279234e-32,8.565979078044808325e-32,5.853888852883479525e-32,7.224532537831628786e-32,6.015048714829502190e-32,2.257319535061212647e-32,1.625630252309041516e-33,1.002621700527836599e-32,5.346530586436464064e-32,1.101138656571854285e-31,1.031255723700083075e-31,1.502628800476325258e-32,5.451800041698829966e-32,6.365870700411172518e-32,8.614960794615943309e-32,9.998166704876149694e-32,1.350293231192347703e-32,1.040065360427264371e-31,1.242156021506198660e-32,1.105949823091025697e-31,5.588768904402745914e-32,7.695066837934189688e-32,6.844199793826310381e-32,1.835813546340442409e-32,7.118520958300855219e-32,4.060771588425472856e-33,5.331651551370301300e-33,1.100461357802024251e-31,1.094661021260390825e-31,1.101567489037489093e-31,1.110534198367208612e-31,1.483218972156462739e-32,5.665826046129450095e-32,8.338290214589973761e-34,6.916235696244962212e-32,1.094313049126137694e-31,1.051112788883835941e-31,1.158143199526269594e-32,4.306946471585176366e-32,4.830859561410023432e-32,5.185001129720413988e-32,7.448121315129051834e-32,2.178265793722437201e-32,2.436562893540614097e-32,1.162227495330294132e-32,9.389975491939990012e-33,7.687323619042431070e-32,1.084201737988166866e-31,2.425894963033122266e-32,1.025333408611255701e-31,9.531452560776190860e-32,9.494828160837264703e-33,4.542266997256867661e-32,2.888657274482798050e-32,1.059318035935741351e-31,3.166862730671791897e-36,1.250776358200667690e-33,5.815949972059074732e-32,4.623203617507289889e-32,3.910287848571180177e-32,5.424068415582920714e-33,1.701651237046228940e-33,1.085161169002113764e-31,1.053546266489933289e-31,8.652621039989501187e-33,4.893691521677983858e-32,6.234587374318462596e-32,7.710047451397201274e-32,7.524583875277847559e-32,1.717599475489164520e-33,1.683806000007483865e-32,7.514690842159971984e-32,7.697928612252911871e-33,3.580042257386945349e-32,5.495130167570340252e-32,9.331055807901572404e-32,1.098976471100130583e-31,2.944978513966990251e-32,1.394398812738989607e-32,1.164693349842416784e-33,9.008748305684720144e-32,9.699937667623758344e-32,5.675725440642486457e-32,1.111029319817330014e-31,1.653244352383268829e-34,1.072039666274886113e-31,1.101146421850766244e-31,1.032138729808294072e-32,1.396480834594120962e-32,1.075793325404492482e-32,1.035948745654550380e-31,4.684306351811229178e-33,3.076778236010074002e-32,6.158497436714199470e-32,4.149548472132290264e-32,1.056685239749081506e-31,2.080072920558368831e-32,8.481923973181270275e-33,9.220782687078688302e-32,1.881044879904928878e-32,9.726112824633198056e-32,5.916976118064320092e-34,1.014661438776295841e-31,7.795283195459650111e-35,1.070655642986831580e-32,9.956235777388046899e-32,8.255269714696660830e-32,5.668463894711285880e-32,3.990123089507190080e-32,1.071436159230022900e-31,6.450209265794433681e-33,6.229009284211082584e-32,3.767526388948869938e-32,3.859009486387088118e-32,9.415946098426951511e-32,8.239987927038748263e-32,7.753445758886479148e-32,8.967004769957338845e-35,8.372990213996798899e-32,8.503308574643777548e-32,1.390155136357288123e-32,9.118913549244263553e-32,5.612845535309340220e-33,1.110847769866063770e-31,1.108510343758732617e-31,2.952309299206015010e-33,1.084858235643202994e-31,1.088851937366643700e-31,2.322824855797113881e-32,1.734274722437715500e-32,8.184186319048786987e-32,9.062890408936865198e-32,8.123879415308652846e-32,1.096455954944288116e-32,4.730572505988858193e-32,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.374775284381671292e-01,1.774489281904817195e-01,1.764713165131993888e-01,1.700262930553513296e-01,1.762853775810124257e-01,1.709194711424628088e-01,1.343008187863783676e-01,1.658883887939537061e-01,1.756192622314156349e-01,1.744036642646273061e-01,1.436169486427327224e-01,1.515239578397551690e-01,1.590854221065214624e-01,1.774710909802012793e-01,1.615556836253831119e-01,1.717807767790255902e-01,1.741831100495469520e-01,1.322737828406496119e-01,1.773539044819964494e-01,1.758631002672232935e-01,1.349050546909375814e-01,1.649309743313357446e-01,1.684063054079248112e-01,1.728958008123945289e-01,1.434253777475399116e-01,1.404500395287598125e-01,1.549634648545735738e-01,1.319757938170859624e-01,1.344115204290427801e-01,1.320896360242723999e-01,1.682789635203397749e-01,1.329477270777308928e-01,1.347655227574186543e-01,1.740674927165142272e-01,1.476548317688207157e-01,1.590544505203894676e-01,1.319889050391294116e-01,1.549249413963001698e-01,1.321080856443097029e-01,1.757275981622556937e-01,1.320569099560989779e-01,1.576805129090401159e-01,1.385692388888902782e-01,1.474747769494132443e-01,1.506286064588992502e-01,1.749231942556042085e-01,1.387583019353466895e-01,1.762494900841161394e-01,1.328953229758100263e-01,1.334901015663551016e-01,1.741369079838960832e-01,1.319164734309958564e-01,1.411325657293052427e-01,1.771173907815048187e-01,1.771865468561637791e-01,1.750464637111547872e-01,1.598690016233290656e-01,1.476805236278736500e-01,1.718170022157387566e-01,1.441123187445318976e-01,1.690949012095324389e-01,1.656170248371288956e-01,1.366023825858562746e-01,1.585360748770042738e-01,1.364514952931934477e-01,1.642124932540899307e-01,1.421071198165889671e-01,1.673150512027623549e-01,1.584464673593115880e-01,1.683014656031322220e-01,1.732859895827077168e-01,1.718763047690879397e-01,1.413652079065936540e-01,1.363073789154774784e-01,1.322560113623486577e-01,1.723343431187348562e-01,1.402844568801067393e-01,1.560907962381672398e-01,1.364323154744822852e-01,1.774422854617258016e-01,1.319958945330117484e-01,1.774639021913764769e-01,1.485776029870819748e-01,1.357116043989462228e-01,1.691298917717382888e-01,1.689304458076112403e-01,1.595599661461788998e-01,1.683553740610756466e-01,1.549819491302547869e-01,1.654410670807417993e-01,1.383499276700522751e-01,1.748993591133775616e-01,1.350570586681414664e-01,1.319007250575553736e-01,1.768226657036388316e-01,1.769885521447792376e-01,1.428290324642249309e-01,1.400084468243079638e-01,1.746092094009314144e-01,1.424045658010568982e-01
