C_operator_norm,E_frobenius_norm,E_operator_norm,K_operator_norm,R_info,benchmark,dim_ker_O_S,family_config,family_constant_feature,feature_source,g_norm,lambda,method,missing_feature_reason,parameter_displacement_from_erm,pi_frobenius_norm,pi_operator_norm,primary_feature_leakage_pass,rank_A_irr,rank_O_S,regularizer_value,rho_slack,seed,slack_margin,source_objective,source_risk,training_run_id,uses_target_outcome_for_feature_construction,uses_target_outcome_for_threshold_selection,uses_target_samples_for_selection,uses_target_samples_for_training,z0_norm
74.6597076884154,10.101814632974447,10.101813318111809,0.08925601386102959,0.0,cmnist,0.0,declared_source_target_coupled_correlation,False,repair_evidence_gate_task1_task2,0.02540089220863881,0.01,VREX,unavailable_frozen_artifact:rank_O_S,0.0013533258947664205,2.240303785630598,7543.9995897035515,True,0,nan,0.003799736098388354,inf,1,102.04663231398122,2.929409189677946,2.929371192316962,cmnist|declared_source_target_coupled_correlation|VREX|0.01|1,False,False,False,False,0.0001954415592165293
50.47930234091931,9.586423208134347,9.586419412792017,0.0996477468350682,0.0,cmnist,0.0,declared_source_target_coupled_correlation,False,repair_evidence_gate_task1_task2,0.024626450346354863,0.01,VREX,unavailable_frozen_artifact:rank_O_S,0.0028043247018032834,2.431785988606029,12535.538006072878,True,0,nan,0.009038156058453487,inf,2,91.89943715795559,2.9604577072524347,2.96036732569185,cmnist|declared_source_target_coupled_correlation|VREX|0.01|2,False,False,False,False,0.0003272519932391895
53.469847016268496,9.010726145192896,9.01072158713827,0.09665820978038055,0.0,cmnist,0.0,declared_source_target_coupled_correlation,False,repair_evidence_gate_task1_task2,0.03631333947773822,0.01,VREX,unavailable_frozen_artifact:rank_O_S,0.0022693642505023557,2.873602326745415,7747.470019883229,True,0,nan,0.007700649082538417,inf,3,81.19310352091964,3.373413007657485,3.3733360011666598,cmnist|declared_source_target_coupled_correlation|VREX|0.01|3,False,False,False,False,0.0003570340295975532
59.5276202904849,11.61457573510967,11.614561382762838,0.21425628458708537,0.0,cmnist,0.0,declared_source_target_coupled_correlation,False,repair_evidence_gate_task1_task2,0.09037303609319854,0.01,VREX,unavailable_frozen_artifact:rank_O_S,0.003209210289595736,3.668073311488407,3797.976063089058,True,0,nan,0.019188829614336607,inf,4,134.8980361139658,3.8243483391769306,3.8241564508807873,cmnist|declared_source_target_coupled_correlation|VREX|0.01|4,False,False,False,False,0.0007199074524217757
87.82528745897531,14.7176708451788,14.717559908156481,0.0906585934389582,0.0,cmnist,0.0,declared_source_target_coupled_correlation,False,repair_evidence_gate_task1_task2,0.027524465890488226,0.1,VREX,unavailable_frozen_artifact:rank_O_S,0.015479048327615652,2.224762628254631,8772.727703799772,True,0,nan,0.0044360040958704725,inf,0,216.6065696501752,3.1131393979852784,3.1126957975756913,cmnist|declared_source_target_coupled_correlation|VREX|0.1|0,False,False,False,False,0.0021107089276561123
74.58037463067537,10.096257386562222,10.096129120042136,0.08894325847662032,0.0,cmnist,0.0,declared_source_target_coupled_correlation,False,repair_evidence_gate_task1_task2,0.025249662566838537,0.1,VREX,unavailable_frozen_artifact:rank_O_S,0.013443989757159687,2.22166296940987,7544.183188765216,True,0,nan,0.0037657211741703965,inf,1,101.93182320856278,2.9297496302207686,2.9293730581033515,cmnist|declared_source_target_coupled_correlation|VREX|0.1|1,False,False,False,False,0.0019415896063431615
50.35736214214205,9.578016323111273,9.577648285122551,0.0991251502627152,0.0,cmnist,0.0,declared_source_target_coupled_correlation,False,repair_evidence_gate_task1_task2,0.024413301283811504,0.1,VREX,unavailable_frozen_artifact:rank_O_S,0.027808290117132782,2.4060617734209764,12541.807750010807,True,0,nan,0.008943056740155301,inf,2,91.73134667351096,2.9612668440231937,2.960372538349178,cmnist|declared_source_target_coupled_correlation|VREX|0.1|2,False,False,False,False,0.0032453672419861493
53.36315285053171,8.996145956595557,8.995706593340822,0.0958948069409034,0.0,cmnist,0.0,declared_source_target_coupled_correlation,False,repair_evidence_gate_task1_task2,0.03594196376648386,0.1,VREX,unavailable_frozen_artifact:rank_O_S,0.022451100712616596,2.8370674142733985,7750.551184702313,True,0,nan,0.0075878310552436115,inf,3,80.92273711347553,3.3741009628764576,3.3733421797709333,cmnist|declared_source_target_coupled_correlation|VREX|0.1|3,False,False,False,False,0.0035333669276128477
59.34287359006232,11.586317914037888,11.584964021889826,0.21244696795836981,0.0,cmnist,0.0,declared_source_target_coupled_correlation,False,repair_evidence_gate_task1_task2,0.08896839470827807,0.1,VREX,unavailable_frozen_artifact:rank_O_S,0.03158525134833082,3.5976792619255407,3797.0344579999855,True,0,nan,0.018734601802026428,inf,4,134.21139138848167,3.826054725619828,3.824181265439625,cmnist|declared_source_target_coupled_correlation|VREX|0.1|4,False,False,False,False,0.007081481793136237
17972.654232669647,15.083371013717212,14.855270920807229,901.9330745797066,0.0,cmnist,0.0,irrelevant_source_diversity,False,repair_evidence_gate_task1_task2,0.6204281640563158,0.001,IRMV1,unavailable_frozen_artifact:rank_O_S,0.001687644841621,3.9779274621786156,8776.880233677526,True,0,nan,0.07280983681694878,inf,0,220.67907413058074,3.112766440159589,3.112693630322772,cmnist|irrelevant_source_diversity|IRMV1|0.001|0,False,False,False,False,0.00034725545725120975
