B1,B2,B2_minus_B1,B3,B3_minus_B1,benchmark,metric,test
0.9107520194934643,0.6338505449039193,-0.27690147458954495,0.7630624715578259,-0.14768954793563838,cmnist,cv_r2,finite_risk_prediction
0.5377777777777777,0.4577777777777778,-0.0799999999999999,0.4997979797979798,-0.03797979797979789,cmnist,kendall_tau,ranking
1.0,1.0,0.0,1.0,0.0,cmnist,auc,win_loss_discrimination
0.07530757260744159,-0.8029057584806882,-0.8782133310881298,-3808584160690041.0,-3808584160690041.0,gaussian,cv_r2,finite_risk_prediction
-0.03888888888888889,0.008333333333333312,0.0472222222222222,0.000925925925925918,0.03981481481481481,gaussian,kendall_tau,ranking
0.5915441176470588,0.5915441176470588,0.0,0.5228860294117647,-0.06865808823529418,gaussian,auc,win_loss_discrimination
