bank,checkpoint,condition_number_eps1e12,cumulative_explained_spectral_mass,effective_rank,frobenius_norm,method,nuclear_norm,numerical_rank_1e2,numerical_rank_1e3,numerical_rank_1e4,seed,singular_values,spectral_norm,stable_rank,top1_spectral_mass,top5_spectral_mass,variant
source_balanced,300,19351880109675.566,"[0.3218363846437286, 0.6197193695053289, 0.6636360098177877, 0.6906373555333437, 0.7146214273962158, 0.7363279428446781, 0.7561837512149128, 0.7714507197514547, 0.7857213279543352, 0.7989845059188248, 0.8117385746541226, 0.8232767987019975, 0.8342687915423033, 0.8441202384662027, 0.8536475398396505, 0.8628778167865858, 0.8719322151944846, 0.880312204735441, 0.8878758850787762, 0.8949689543043389, 0.9016926528452743, 0.9081068065546665, 0.9143126846055297, 0.9202475205351527, 0.925649984662499, 0.9302435143739, 0.9347111432012476, 0.9389167969681413, 0.9429140828459566, 0.9467532828442277, 0.9504262040061374, 0.9537897313586056, 0.9568909817034288, 0.9598699213484922, 0.9627437892013061, 0.9653834519789807, 0.9678605099270978, 0.9702676943719778, 0.9726311482947728, 0.9749145278604494, 0.9769712958101823, 0.978913079611481, 0.9807239873569432, 0.9824007002805505, 0.9840230028129529, 0.9855860612994405, 0.9870947480868546, 0.9885291614118501, 0.9898494624102371, 0.991056690843245, 0.9922436064312842, 0.9933240301739616, 0.9943292697211833, 0.9952911762483138, 0.9961434981881663, 0.9968968615593305, 0.9975891407627772, 0.998230643892468, 0.9988515798640253, 0.9993352584776284, 0.9996709197816106, 0.9998985506426866, 0.9999999999999996, 0.9999999999999996]",11.488076255541813,26.780785638220948,SAM,60.129559717426005,32,61,63,10,"[19.351880109675566, 17.911572727040703, 2.640688246256706, 1.6235790296543924, 1.4421516813456075, 1.3052032169155416, 1.1939210151357942, 0.9179960963220626, 0.8580853881390955, 0.797509051458617, 0.7668965376592498, 0.6937883319197417, 0.6609436899046838, 0.5923631661136631, 0.5728724368806463, 0.5550124888891272, 0.5444369897731148, 0.5038850815343412, 0.4548007688880969, 0.4265031295783067, 0.40429303293915186, 0.38568023850564187, 0.37315671485844853, 0.35685907144338963, 0.32484778936652464, 0.2762069190954554, 0.26863655436929396, 0.2528841093272557, 0.24035503989771118, 0.2308494055631825, 0.22085113234245177, 0.2022474188014308, 0.1864768178077347, 0.17912232928245325, 0.17280440867576422, 0.15872176062405238, 0.148944403814832, 0.14474294082927094, 0.14211344379008517, 0.1372986079519032, 0.12367255125835244, 0.11675860503852054, 0.10888908542352016, 0.10082000986902255, 0.09754833700181742, 0.09398601860509083, 0.09071667227871169, 0.08625064168478806, 0.07938911772748779, 0.07259011415512201, 0.07136871173054368, 0.06496540395544691, 0.060444611384980244, 0.05783901596567635, 0.05124974298083203, 0.04529940781534476, 0.041626443704774155, 0.038573300745659234, 0.03733660658245311, 0.02908338208069266, 0.020183166422628795, 0.01368734345459925, 0.006100105188841044, 2.088758260924134e-17]",19.351880109675566,1.9151389851036817,0.3218363846437286,0.7146214273962158,SAM[rho=0.2]
source_balanced,400,19159817565587.21,"[0.35693773863852574, 0.65643275922732, 0.7041502184574533, 0.7309847505234154, 0.7540788533833563, 0.7743164569608797, 0.793247168280108, 0.8067735750308708, 0.8197913435563596, 0.8318398718905367, 0.8426780730982972, 0.8533123614029243, 0.8627345362331855, 0.8716454760865108, 0.8801757771695666, 0.8883429202644757, 0.8960293349683625, 0.9033117286509744, 0.9100303301882015, 0.9164049336456508, 0.9222171649961612, 0.9279026964206615, 0.9333399451316827, 0.9385364018379766, 0.9436215665617198, 0.9475803601085853, 0.9513757998152387, 0.9549774956541713, 0.9583970867657947, 0.9616718779398933, 0.9647432615615491, 0.9676711094544873, 0.9703001975277188, 0.9728480999211556, 0.9750863794989895, 0.97715764955585, 0.9791681721985201, 0.9810544322849004, 0.9829069845968764, 0.9845631331889549, 0.9860956070887674, 0.9874927324550997, 0.98876784142737, 0.989951339282502, 0.9910907950519467, 0.9921991405742886, 0.9932502501338456, 0.9941691210970525, 0.995005631596141, 0.9957723574483833, 0.9964475474005163, 0.9970851743440434, 0.9976746705188319, 0.9982412487670766, 0.9986673875819568, 0.9990458317534312, 0.9993440901209402, 0.9996144996835795, 0.9998272099340924, 0.9999254376325729, 0.9999920244810994, 0.9999999999999996, 0.9999999999999996, 0.9999999999999996]",9.708882577084083,25.34375487580316,SAM,53.678318349493836,28,56,61,10,"[19.15981756558721, 16.07638905925351, 2.5613929673840863, 1.440432554996415, 1.239652605311867, 1.0863205274651513, 1.0161687487759057, 0.7260747676921839, 0.6987719231112125, 0.6467447395648532, 0.5817764147660422, 0.5708307130360716, 0.5057665000833476, 0.4783242662399831, 0.457892217153306, 0.4383985070543966, 0.4125938154414644, 0.39090664644159023, 0.36064323217867333, 0.34217799374074703, 0.31199080475360863, 0.3051897657903751, 0.2918623672555757, 0.2789370573698039, 0.27296309090070325, 0.21250138028856294, 0.2037328208500518, 0.19333297584027576, 0.18355790031482075, 0.1757852831713763, 0.16486670781666274, 0.15716195127603172, 0.1411250265637756, 0.13676711579834097, 0.12014708373413782, 0.11118229349993879, 0.10792147446210977, 0.10125126940666546, 0.09944189276133768, 0.08889927135965944, 0.08226062185642738, 0.07499534018813774, 0.06844570534381984, 0.06352817463371982, 0.06116406953742177, 0.05949412378950199, 0.05642179355809689, 0.04932344808512197, 0.044902476872769485, 0.04115655438344932, 0.036243061196977115, 0.03422674206286476, 0.031643163336101315, 0.030412967579183204, 0.02287441496621529, 0.020314246713912656, 0.016010007601549435, 0.014515130588104067, 0.011417928543225774, 0.005272697669779981, 0.0035742700530951074, 0.0004281124425271655, 1.8529217277585895e-17, 3.8196707344927166e-19]",19.15981756558721,1.7496822248877564,0.35693773863852574,0.7540788533833565,SAM[rho=0.2]
source_balanced,500,17166879654432.31,"[0.35176657501236713, 0.6771116938559861, 0.729605275377011, 0.7559985400556497, 0.7788203694009712, 0.7973400358088364, 0.8145316398062641, 0.8277733934764769, 0.8399078170240235, 0.8509251445573698, 0.8610833428569541, 0.8704688876316671, 0.878918291707422, 0.8871916293102132, 0.89508546833032, 0.9028181937593854, 0.9100586992818486, 0.9166206032183917, 0.9227391189582717, 0.9281218130589449, 0.9334714820404509, 0.9387361735443889, 0.9437224755781669, 0.948193990979019, 0.9525139911399677, 0.9561987692131223, 0.9596552258430256, 0.9626983798526031, 0.9655760616055958, 0.9684174225587895, 0.9711968003762618, 0.9738332805320697, 0.9761411001252892, 0.978208893899517, 0.9802347267670265, 0.9821217253696288, 0.9838358647052554, 0.9855005998888576, 0.9869817088779762, 0.9882794089637695, 0.9895537565202195, 0.9906819435562558, 0.9917740726082557, 0.9927336656975447, 0.9936633839100784, 0.994525289060795, 0.9952696981209544, 0.9959798295266966, 0.9966325556137342, 0.9972531521096298, 0.997840579905715, 0.9983707896752341, 0.9987245272305542, 0.9990442264225888, 0.9992780371819663, 0.9994897495717118, 0.9996825173442814, 0.9998312441888341, 0.9999607764532863, 0.9999808245731792, 0.9999906394228442, 0.9999987643112113, 1.0, 1.0]",8.820811357417497,23.68184360502039,SAM,48.80190692884556,26,53,59,10,"[17.16687965443231, 15.877462209560491, 2.5617868797508225, 1.28804164639531, 1.1137487916563766, 0.9037950363899052, 0.8389830582400335, 0.6462228301884257, 0.592183008602561, 0.5376665928869699, 0.49573944798107233, 0.458032482572058, 0.41234703130919775, 0.40375465168233887, 0.38523439717053737, 0.37737174669557144, 0.35335047662503916, 0.3202334251872034, 0.29859523568029794, 0.2626857365275051, 0.2610740477355889, 0.25692698478426534, 0.2433410477715479, 0.21821847842328312, 0.2108242457872141, 0.17982419657954063, 0.16868167475613355, 0.14851171874554406, 0.1404363570803871, 0.1386638327890118, 0.1356389375683785, 0.12866525918348795, 0.11262599699686307, 0.10091227931791111, 0.09886450705359402, 0.09208913017906223, 0.08365326832032235, 0.08124225149132998, 0.07228094303844128, 0.06333023880844271, 0.06219059084487298, 0.055057678730977264, 0.05329798034998463, 0.04682997263304684, 0.04537202167811911, 0.042062614946764595, 0.036328581670895164, 0.03465576677027788, 0.03185427774963544, 0.03028629243306816, 0.028667596631962423, 0.0258752478248369, 0.01726306725196756, 0.01560193021490403, 0.01141041091810201, 0.010331968340041025, 0.00940743489582213, 0.007258153625682602, 0.006321421514081013, 0.0009783864811090093, 0.00047898337987005836, 0.0003965100459000703, 6.0303969260426235e-05, 4.881570078307584e-18]",17.16687965443231,1.9030416449125038,0.35176657501236713,0.7788203694009712,SAM[rho=0.2]
source_balanced,0,12007926875818.174,"[0.18142572887306913, 0.25284413208916945, 0.29110542524048094, 0.32814764888949116, 0.36428850976125093, 0.3979609530961522, 0.42738462998206234, 0.4553525297154691, 0.4821369490373975, 0.5079710931755408, 0.5322520288321205, 0.5543049687072902, 0.5754862154062841, 0.5961171341449327, 0.6151053730561941, 0.6333332940558858, 0.6503757295022844, 0.667331078487258, 0.6828233166132017, 0.6971732699349695, 0.7114702969513452, 0.7250834475105733, 0.7382617747359389, 0.7511759708432735, 0.7635726576179631, 0.7753884692243727, 0.7870494452459916, 0.7982242600048636, 0.8084673165411285, 0.8186137115038683, 0.8284896605905112, 0.8381335440094063, 0.8473844700558901, 0.8563949185781041, 0.8650835272379532, 0.8731710834297265, 0.8811207558075448, 0.8890036340309763, 0.8964103797888923, 0.9035058945209806, 0.9103510187142101, 0.9167952364260041, 0.9230769059535793, 0.9289635829292349, 0.9345755012083884, 0.9399540146191645, 0.945171130581047, 0.9501320829039273, 0.9549717363747539, 0.9595723237739766, 0.9640351084227196, 0.9683218446573904, 0.9724413098008058, 0.9763242181155087, 0.9801514862171747, 0.9838160607900227, 0.987085671067774, 0.9901465279845849, 0.9930663688295481, 0.9956262474709046, 0.9981148158295756, 0.9993515839543561, 0.9999999999999998, 0.9999999999999998]",35.96781709248916,15.190262411995947,ASAM,66.18646070987693,61,63,63,10,"[12.007926875818173, 4.726931338424572, 2.5323795758683607, 2.4516936801516893, 2.392035668109857, 2.228659847791001, 1.9474490341494055, 1.851096296842904, 1.7727659170876857, 1.7098705659725175, 1.6070691938332675, 1.4596060385851966, 1.4019117524291687, 1.3654874925042306, 1.2567643286499521, 1.206441577068839, 1.1279784840736768, 1.1222145394162062, 1.0253764100308291, 0.9497726217197556, 0.9462696168873971, 0.9010062546259844, 0.872226837123563, 0.8547449332577435, 0.8204928221456491, 0.7820467506429297, 0.7717987312936986, 0.7396214379782318, 0.677951658986543, 0.6715539715482728, 0.6536541161958357, 0.6382945109953365, 0.6122860533055812, 0.5963696970938827, 0.5750682556885974, 0.5352867201257253, 0.5261606784908621, 0.5217398098158952, 0.49022628709435817, 0.4696270070317173, 0.45305454346941126, 0.4265199623875531, 0.41576147337928615, 0.38961831436096694, 0.3714330086902373, 0.3559847665398797, 0.3453024406300046, 0.32834787600189214, 0.3203195342962844, 0.3044965971410087, 0.2953759208106645, 0.2837238993696408, 0.27265281786037626, 0.25699595861114355, 0.25331332983708293, 0.2425452209842175, 0.216403932184997, 0.20258728606305962, 0.19325393136424854, 0.16942930711818718, 0.16470953189502252, 0.08185730489800896, 0.042916363128651575, 2.099469262465712e-18]",12.007926875818173,1.6002744954074344,0.18142572887306913,0.36428850976125093,ASAM[rho=2]
source_balanced,100,18919850629226.418,"[0.25096268878232053, 0.49032762968783355, 0.5279727705221514, 0.5565525108037415, 0.5836750131419424, 0.6059679737454774, 0.6279637598436295, 0.6491842966902964, 0.6682895255982549, 0.6856329657166506, 0.7020635461196099, 0.7173889126921049, 0.7323098240795675, 0.7470935059446766, 0.7609268854769742, 0.7738766121836779, 0.7859504246981721, 0.7975158282807273, 0.8086011976747595, 0.8185595848407635, 0.8281425250538447, 0.8372181041774077, 0.8461120399950282, 0.8546718255648523, 0.8629026956685621, 0.8703549717344102, 0.8776891504029101, 0.8848000685851048, 0.8914667679887965, 0.8980316503720595, 0.9041064794614255, 0.9099375502130598, 0.9155081215771397, 0.92075387899008, 0.925860734321087, 0.9307108866942833, 0.9353800195169416, 0.9396846428121012, 0.9438629576634254, 0.9478530046729443, 0.9517030352963319, 0.9552889329213246, 0.9587711971748546, 0.9621921503236204, 0.9654309792694614, 0.9685621239161686, 0.9715314334128512, 0.9743032957183877, 0.9769687904026703, 0.9795422899631854, 0.9818640426833211, 0.9841111116009242, 0.9862354991781438, 0.9882663990622055, 0.9901996632546031, 0.9920277952105628, 0.9937626970673493, 0.995271060256645, 0.9966926264334929, 0.997856679416355, 0.9989530704504567, 0.9998111983329514, 1.0, 1.0]",18.933494717349884,26.9914400797573,ASAM,75.38909756277387,50,62,63,10,"[18.919850629226417, 18.045506883033323, 2.83803319512275, 2.154600828407533, 2.04474097492119, 1.6806461819029794, 1.6582424641234956, 1.5997971226678085, 1.4403259661012098, 1.3075062991598505, 1.238686629011696, 1.1553655557191014, 1.1248740443149152, 1.1145284344657205, 1.0428859991832642, 0.9762682101029394, 0.910233829609845, 0.8719053390381063, 0.8357159947660758, 0.7507538216257561, 0.7224492146622068, 0.6841997199849644, 0.6705057950716325, 0.6453145094399002, 0.6205178692751022, 0.5618203673929498, 0.5529171111823501, 0.5360857045983842, 0.5025964517665952, 0.49492055847994637, 0.4579758828953952, 0.4395991617903919, 0.4199603480470123, 0.39547291739480384, 0.38500121478825544, 0.36564861045721314, 0.3520017099009378, 0.3245216655697715, 0.31499938597447125, 0.30080604328067734, 0.2902503342862344, 0.27033758590068807, 0.26252475954873294, 0.25790257068998335, 0.24417239138714766, 0.23605416925376344, 0.22385356333947964, 0.20896819778266917, 0.20094923880643392, 0.19401380944543334, 0.1750348423349412, 0.1694044978594608, 0.16015566232015213, 0.15310770949975572, 0.14574704281527717, 0.13782121838547579, 0.1307926853431141, 0.11371413963790787, 0.10717059119832498, 0.08775690389323434, 0.08265593063684203, 0.06469348665473167, 0.01423358729714805, 1.850260350475632e-17]",18.919850629226417,2.0352450429021984,0.25096268878232053,0.5836750131419424,ASAM[rho=2]
source_balanced,200,1248.3265348597015,"[0.2743549567865299, 0.5317557788317029, 0.5718440290107036, 0.6006963987250085, 0.6255387787070286, 0.6491620417797815, 0.6711834823220644, 0.6894203511418321, 0.7056980502007109, 0.7214156701816996, 0.736314072446554, 0.750784589399415, 0.7645183649765378, 0.7778328931864575, 0.7897510498975915, 0.8013545165472463, 0.8123673910590372, 0.8231755856311576, 0.833694278964111, 0.8429894925230764, 0.8518182694601335, 0.8604382861570987, 0.8685034428100354, 0.8761906836663789, 0.8836797911235692, 0.8908422905333638, 0.897492703503984, 0.9034365862598356, 0.909245648946577, 0.914626896663135, 0.9199263104396704, 0.9247936582992394, 0.9294534882631774, 0.9339086462163015, 0.9380344416708989, 0.9421220996743879, 0.9461588558499929, 0.9499859832051694, 0.9535845552802348, 0.9567941389365676, 0.9598984819296507, 0.9628976252615425, 0.9658095490079731, 0.9686651234363051, 0.9713404102697153, 0.9739081742632102, 0.9762504593804338, 0.9784904328209199, 0.9807094830855844, 0.9827969725030822, 0.98480250869043, 0.9865803366311267, 0.9883032097369188, 0.9899237019860737, 0.9914769209074213, 0.9929643746018841, 0.9942998479692384, 0.9955832128818348, 0.9968285196502011, 0.9978761698376867, 0.9987449383189367, 0.9994171659208634, 0.9997802218016483, 1.0000000000000002]",16.297132957763132,24.819336346203425,ASAM,64.34542625592701,44,63,64,10,"[17.6534866398557, 16.562565613122672, 2.5794955456220467, 1.8565180277605398, 1.5984935291547948, 1.5200489319721906, 1.416978978462738, 1.1734590977813788, 1.047395484409257, 1.0113569574053987, 0.9586440442643218, 0.9311115814754545, 0.8837056436132076, 0.856728993063849, 0.7668788737628498, 0.7466300076184703, 0.708628104764221, 0.6954578868000793, 0.6768298061642648, 0.5981044785915077, 0.5680914153334324, 0.5546586486994359, 0.5189559426540364, 0.49463878963339797, 0.48188981160935684, 0.4608740775810634, 0.4279236573725031, 0.3824616695405209, 0.3737866147257799, 0.3462586781106617, 0.3409930383577026, 0.31319157275984194, 0.29983874530972937, 0.2866690375312552, 0.26547606717083067, 0.2630220966229535, 0.25974679681055585, 0.24625814100454246, 0.23155165408275866, 0.20652202847079423, 0.19975027313453042, 0.1929811560932049, 0.18736897468883262, 0.18374315379654246, 0.1721424716526498, 0.1652238686860514, 0.15071533428066133, 0.1441320458300317, 0.14278573516316787, 0.13432039637363075, 0.1290470808465791, 0.1143950966538225, 0.11085900437706539, 0.10427126451630042, 0.09994253356288361, 0.09571084200616393, 0.08593160307584716, 0.08257866234291697, 0.08012979482992057, 0.06741149788086008, 0.05590127824374737, 0.043254771586967826, 0.02336098540382463, 0.0141417218547227]",17.6534866398557,1.9766025105362954,0.2743549567865299,0.6255387787070286,ASAM[rho=2]
source_balanced,300,1563.1740009998184,"[0.2964771022463162, 0.5728675788354796, 0.6172934900777227, 0.645735548898161, 0.6698681272800461, 0.6925431579519394, 0.713978943051028, 0.7309515099734583, 0.7460019254239727, 0.7601619019170976, 0.7732597182775143, 0.7861896846488977, 0.7984547627734727, 0.810141007437734, 0.8210861272681557, 0.8313719281884641, 0.8414066699683334, 0.8509175003901247, 0.8600223907264042, 0.8689649415372206, 0.8771213784263794, 0.8847357058661226, 0.8920565006184373, 0.8987819872005658, 0.9048630676595238, 0.9107299704346057, 0.9160763994443045, 0.9212651511412225, 0.9262229415614371, 0.9309895299402929, 0.9355258039149811, 0.9397821613019716, 0.9437398039193927, 0.9473624768392227, 0.9509144835623875, 0.9543370061706505, 0.9576958689238847, 0.9610391419335036, 0.9639980378216153, 0.9667953904186009, 0.9694090645663511, 0.9719224695618586, 0.9742917628857631, 0.9765314589256835, 0.978621724799316, 0.9806163387549592, 0.9825311075381356, 0.9843496106491104, 0.9860333846328659, 0.9876352361646974, 0.9891057525443834, 0.9904493613271, 0.9917491908670898, 0.9929663987156201, 0.994075871472678, 0.9951414136207877, 0.9960598355398856, 0.9968834781087542, 0.9976685339297158, 0.9983438421767634, 0.9989864922579099, 0.9995376814380637, 0.9998103364679448, 0.9999999999999999]",13.827793713140522,24.526114720443093,ASAM,59.286934696997754,38,62,64,10,"[17.577218600032474, 16.38634413641381, 2.6338760986734915, 1.6862424839354946, 1.4307465985969998, 1.3443330626969627, 1.270861991348541, 1.0062514667705422, 0.8922929979773354, 0.8395016016589213, 0.7765293832332908, 0.7665780718945869, 0.7271588858252528, 0.6928416242631996, 0.6489026046370266, 0.6098136074686407, 0.5949290806043435, 0.5638679821309657, 0.5398010387903255, 0.5301764259454592, 0.4835701412077418, 0.4514301336816171, 0.43402748041060574, 0.3987334838001833, 0.3605286200574341, 0.34783068169991355, 0.3169733875601521, 0.30762518301411684, 0.29393219688466476, 0.28259641394469137, 0.2689417789050293, 0.25234638244958646, 0.2346364994131011, 0.21477717282654243, 0.21058759063956625, 0.20291087437508828, 0.19913667670717383, 0.19821240859550976, 0.17542386729369341, 0.16584646074195905, 0.15495672851690392, 0.14901207783575907, 0.14046813857236098, 0.1327847128598826, 0.1239254563494142, 0.11825454733394099, 0.11352077180802486, 0.10781347518665682, 0.09982579821941742, 0.09496886716197454, 0.08718240857331074, 0.07965844615923537, 0.07706290905460306, 0.07216452222848703, 0.06577723889578704, 0.06317272775188236, 0.05445042034185251, 0.04883124319417795, 0.04654355319084873, 0.04003695594305458, 0.03810075339395395, 0.032678316929463595, 0.016164880951373157, 0.011244569439352207]",17.577218600032474,1.9469607791497776,0.2964771022463162,0.6698681272800461,ASAM[rho=2]
source_balanced,400,6380.574381636779,"[0.3169737712415745, 0.5911373008788605, 0.6378648901710301, 0.6650111918839839, 0.6900068124650635, 0.712817458146151, 0.7342825049328366, 0.7525737956627253, 0.7677251354889251, 0.7815092707308592, 0.7948702182311836, 0.8069446019446102, 0.8183387415273151, 0.8293091722911534, 0.8399478302657504, 0.8496140240237233, 0.8592325077170069, 0.8683097569724101, 0.8771888317909131, 0.8852428067069358, 0.8930221308087682, 0.9005176181113634, 0.9072765898665934, 0.9132883937104951, 0.918815566584325, 0.9240174962974883, 0.9289954571008037, 0.9336652136529764, 0.9381999857413208, 0.9424069893874912, 0.9463734982514129, 0.950082079177895, 0.9536651558740425, 0.9569815560440078, 0.9602842730178723, 0.9633657537377992, 0.9663923826882631, 0.9692197098027966, 0.9717481178866801, 0.9740736611868899, 0.9762361540152954, 0.978354589721212, 0.9802253654089663, 0.9820393451797022, 0.9837719873879841, 0.9854078150324157, 0.9869550672937061, 0.9884259916774161, 0.9897885672126614, 0.9910108300278735, 0.9921425064962989, 0.9931945225545099, 0.9941839437926483, 0.9951160964219614, 0.9959458995889172, 0.9967174036635862, 0.9973648277030444, 0.9979743196134934, 0.9985523561341474, 0.9990427139285001, 0.9994615923069831, 0.9998328478041979, 0.9999503220631429, 0.9999999999999998]",12.651977931940056,21.69464309398692,ASAM,50.78352276100637,35,62,64,10,"[16.097044726488523, 13.922989847572955, 2.372991594385849, 1.3785848309169384, 1.2693656667047284, 1.1584049441387643, 1.0900706920577146, 0.9288961791094879, 0.7694384109235556, 0.7000069457995522, 0.6785159814913406, 0.6131797401359198, 0.5786345468403808, 0.5571171203934293, 0.540268529399504, 0.49088337072031896, 0.48846048556423255, 0.46097469416909514, 0.450910698142129, 0.4090092184644117, 0.3950614825906563, 0.38064725003617816, 0.3432443959727227, 0.30530057734148663, 0.2806893094421544, 0.26417231598958724, 0.25279838575856545, 0.23714668815562334, 0.23029170156441728, 0.21364646542093077, 0.20143329317270292, 0.1883348038910382, 0.18196125695324208, 0.1684184835160371, 0.16772360261541164, 0.1564884462780076, 0.15370288019500683, 0.14358163087372033, 0.12840146947701267, 0.11809928111790406, 0.10981900377184761, 0.10758162788914694, 0.09500457971980923, 0.09212028297516843, 0.08798967502096858, 0.08307309041407607, 0.07857492042825634, 0.0746987219198559, 0.06919638570771902, 0.06207081149625744, 0.05747051769237517, 0.05342508143710417, 0.050246295967224325, 0.04733799426745357, 0.04214032801625351, 0.039179694736163576, 0.03287847344384452, 0.030952146306936396, 0.029354730803325263, 0.02490209621054738, 0.02127211966778612, 0.018853661992957498, 0.005965756702965302, 0.002522820637091174]",16.097044726488523,1.816405122767971,0.3169737712415745,0.6900068124650632,ASAM[rho=2]
source_balanced,500,14522099492453.816,"[0.3183205679610774, 0.6095508960729359, 0.657325195101333, 0.684513188192371, 0.7101876115463435, 0.7325200570518745, 0.7527371949771595, 0.7720515860372198, 0.7874927817767744, 0.8011327051307843, 0.8134525846572304, 0.8244202411747512, 0.8351814238414097, 0.845709274605668, 0.8555804846761996, 0.8650947678124834, 0.8741154047172024, 0.8828472355119811, 0.8912338466887769, 0.8985394412955734, 0.905575489402314, 0.9123440538689814, 0.9183566249060235, 0.9238407894719466, 0.9291465023338044, 0.9340710051703992, 0.9386445077340194, 0.9427746218539353, 0.9467576528622431, 0.9505265338246708, 0.9542230152434109, 0.9575961759196323, 0.9607684647568367, 0.9637738598170741, 0.9666457552433753, 0.9692449413253493, 0.9717955927879404, 0.9742986484816174, 0.9767515209158746, 0.9788073997346535, 0.9807528610221593, 0.9825627792760772, 0.9842542217474743, 0.9858204295066392, 0.987290531409326, 0.9887016747096626, 0.9900249340461921, 0.9911562411449772, 0.992237765747523, 0.9932418557959453, 0.9941093357215548, 0.9949528426098874, 0.995700596874158, 0.9963773325623814, 0.9970000678813067, 0.997590266596277, 0.9981337128982779, 0.9986319201761288, 0.9989869944352576, 0.9993167406460024, 0.9996202639116541, 0.9999068267996974, 0.9999999999999997, 0.9999999999999997]",11.66373938292353,20.036232211952157,ASAM,45.62099014044705,32,60,63,10,"[14.522099492453815, 13.286215927390257, 2.1795108249412753, 1.2403431647447811, 1.171292614693243, 1.0188282762199048, 0.9223258499574839, 0.881141644119748, 0.7044426385909321, 0.6222668088497356, 0.5620451024074914, 0.5003553498496291, 0.49093580833517797, 0.4802909759163292, 0.45033437730200565, 0.4340510171538248, 0.4115303872907383, 0.3983547665966488, 0.3826055058083668, 0.3332884595267643, 0.32099148130532507, 0.3087886127988158, 0.2742994439996333, 0.2501930175905645, 0.24205187415885782, 0.2246606953548949, 0.2086477153622271, 0.18841989554360597, 0.18170981835910524, 0.17194008122743315, 0.16863714235868704, 0.15388692995203912, 0.1447229577647535, 0.13710909841123592, 0.13101871292768075, 0.11857744261892565, 0.1163632452265845, 0.11419187912223037, 0.11190246913902334, 0.09379122732146805, 0.08875387021592464, 0.08257026281700089, 0.07716528031074503, 0.07145194873874852, 0.06706750440792991, 0.0643777545914186, 0.060368401145063214, 0.051611349999498034, 0.04934022322939229, 0.04580758219919154, 0.03957529313326967, 0.03848161943602167, 0.03411328991776612, 0.030873352160127415, 0.028409801844800044, 0.026925449756565505, 0.02479255838544554, 0.022728709310734965, 0.016198839274841198, 0.015043348629234734, 0.013847031909694434, 0.013073282690039434, 0.004250653652343786, 4.353817278256398e-18]",14.522099492453815,1.9035894843279664,0.3183205679610774,0.7101876115463434,ASAM[rho=2]
source_balanced,0,261.2161495122875,"[0.174458910008962, 0.246625228181858, 0.2905466703538664, 0.32582368089913794, 0.3583254036958179, 0.3896691699951078, 0.41979226686125154, 0.447516820851038, 0.47457164462073825, 0.50020026098599, 0.5240289669004699, 0.5464529509976175, 0.5681637730154262, 0.5885423466259876, 0.6079716415189729, 0.6267626117109526, 0.6443887736462273, 0.6614108243708108, 0.6775654464729007, 0.6930125111900886, 0.7081907427325498, 0.7225134355585449, 0.7358671601544088, 0.7488481501408706, 0.761391259385215, 0.7731382369404335, 0.7847464662852933, 0.7960383852701951, 0.8067643796752204, 0.8172244222329856, 0.827373962494398, 0.8365665486978932, 0.8455232249833363, 0.8543011280502539, 0.8628581146240931, 0.8711848237489631, 0.8790882804790116, 0.8867941117536288, 0.8942793214537119, 0.9012901292758355, 0.9081956602153832, 0.9149237734388621, 0.9212074194422814, 0.9272872966246136, 0.9329316971438787, 0.9383686517304248, 0.943611082801836, 0.9484688699382042, 0.9531273469907716, 0.9576116886731941, 0.9618719234380062, 0.9660574037667697, 0.9700163133369673, 0.9738165871091818, 0.9775308658962696, 0.9810050866619578, 0.9842386209536521, 0.9872240654840486, 0.9901392953334482, 0.992783898973029, 0.9951278962400879, 0.997297670525394, 0.9993321281615445, 0.9999999999999997]",36.79781187896463,15.776271271196212,ERM,70.23634860544252,63,64,64,11,"[12.253356820714979, 5.0686986807628065, 3.0848817236469657, 2.4777284104155646, 2.282802332625072, 2.201471696404448, 2.115736332565983, 1.947271438957053, 1.9002320337474796, 1.8000604333049721, 1.6736412954259752, 1.5749787641701627, 1.5248888637535327, 1.431316600193061, 1.3646427292616572, 1.319809133038369, 1.2379972542619297, 1.1955666886713758, 1.1346416695515786, 1.084945422407238, 1.0660635618304313, 1.0059736462952613, 0.9379168558961687, 0.9117373379328928, 0.8809821934819227, 0.8250648106286327, 0.8153196429575035, 0.7931031582479746, 0.7533546821713842, 0.734675195514964, 0.712866647985535, 0.645653689174267, 0.62908423793049, 0.6165278598328103, 0.601011492012264, 0.5848376448304915, 0.5551099420797116, 0.5412294516987385, 0.5257337978798796, 0.4924135422004394, 0.4850192783757444, 0.4725581058211509, 0.4413403512093464, 0.4270283732565673, 0.3964420825398398, 0.3818718376926136, 0.3682092162716444, 0.3411932307609909, 0.3271944182345761, 0.31496378567254507, 0.29922333408236257, 0.29397285545225393, 0.27805935266981124, 0.2669173534613866, 0.2608773797076951, 0.24401658083114777, 0.22711164173908968, 0.20968672277914213, 0.20475509996742577, 0.18574730315281235, 0.16463380917935633, 0.15239702309788405, 0.1428928757556691, 0.04690887926949779]",12.253356820714979,1.6576718774813288,0.174458910008962,0.35832540369581795,ERM_CANONICAL
