E_operator_norm,PiO_operator_norm,R_operator_norm,adaptive_regret,coordinate_audit_passes,decomposition_residual,dim_world,full_minimax_condition,full_observation_recoverable_residual,information_floor,kernel_dimension,kind,lambda,method,seed,setting,slack_ratio,snapshot_passes,spectral_gap_min,static_tax_holds,static_tax_lower_bound,support_compatible,total_excess,total_regret,z0_norm,zero_observation_E_norm
1.3973015356361831e-12,0.3199420293931039,0.0,6.10049966457825e-59,True,0.0,8,True,0.0,0.0,0,gaussian,0.0,L2,,u_exposed_complete_information,0.0,True,-1.9524515814912364e-24,True,1.925929944387238e-34,True,1.9259299443871679e-34,1.9259299443871679e-34,1.96261557335472e-17,0.0
0.00027825313664476555,0.3199175747408088,0.0,3.8712404026325346e-08,True,0.0,8,False,0.0,0.0,0,gaussian,0.001,L2,,u_exposed_complete_information,inf,True,-7.742480805265063e-08,True,4.310868745971713e-08,False,1.3460763307509215e-07,1.3460763307509215e-07,0.00029362795323237576,0.0
0.0027539553934237547,0.31969420361053336,0.0,3.7921351544838925e-06,True,0.0,8,False,0.0,0.0,0,gaussian,0.01,L2,,u_exposed_complete_information,inf,True,-7.584270308967789e-06,True,4.276699303214003e-06,False,1.3261143472545034e-05,1.3261143472545034e-05,0.0029246193951398196,0.0
0.024964178251738987,0.3171755128924478,0.0,0.000311605097892299,True,0.0,8,False,0.0,0.0,0,gaussian,0.1,L2,,u_exposed_complete_information,inf,True,-0.0006232101957845979,True,0.00039663674962351876,False,0.0011522714041840797,0.0011522714041840797,0.028165111383536858,0.0
3.5507656628665877e-06,0.31994200243853294,0.0,6.303968396296199e-12,True,0.0,8,False,0.0,0.0,0,gaussian,0.001,IRMV1,,u_exposed_complete_information,inf,True,-1.2607936792592407e-11,True,6.710551030887749e-12,False,2.5343783427374973e-11,2.5343783427374973e-11,3.663482231671869e-06,0.0
3.475625620153372e-05,0.3199419895553206,0.0,6.039986725733268e-10,True,0.0,8,False,0.0,0.0,0,gaussian,0.01,IRMV1,,u_exposed_complete_information,inf,True,-1.2079973451466517e-09,True,6.416824527846125e-10,False,2.4262662833678867e-09,2.4262662833678867e-09,3.582408275963566e-05,0.0
0.00029243277737085944,0.31995936217945187,0.0,4.275846464041733e-08,True,0.0,8,False,0.0,0.0,0,gaussian,0.1,IRMV1,,u_exposed_complete_information,inf,True,-8.551692928083465e-08,True,4.412068913271152e-08,False,1.680060317309438e-07,1.680060317309438e-07,0.0002970545038632187,0.0
3.5023288974533884e-07,0.31994237962599376,0.0,0.0,True,0.0,8,False,0.0,0.0,0,gaussian,0.001,VREX,,u_exposed_complete_information,inf,True,-1.2266307705937068e-13,True,1.7351398651589187e-13,False,1.7351398651589187e-13,1.7351398651589187e-13,5.890908020261254e-07,0.0
3.5022703391840437e-06,0.3199455316634432,0.0,2.4125044493581816e-12,True,0.0,8,False,0.0,0.0,0,gaussian,0.01,VREX,,u_exposed_complete_information,inf,True,-1.2265897528728317e-11,True,1.7350904243388995e-11,False,3.403170707126695e-11,3.403170707126695e-11,5.890824092330206e-06,0.0
3.501684863715937e-05,0.31997704624174117,0.0,6.13089844238865e-10,True,0.0,8,False,0.0,0.0,0,gaussian,0.1,VREX,,u_exposed_complete_information,inf,True,-1.22617968847773e-09,True,1.7345961787459588e-09,False,3.401924508630745e-09,3.401924508630745e-09,5.88998502331875e-05,0.0
