E_operator_norm,PiO_operator_norm,R_operator_norm,adaptive_regret,audit_mode,coordinate_audit_passes,decomposition_residual,dim_world,full_minimax_condition,full_observation_recoverable_residual,information_floor,kernel_dimension,kind,lambda,method,seed,setting,slack_ratio,snapshot_passes,spectral_gap_min,static_tax_holds,static_tax_lower_bound,support_compatible,total_excess,total_regret,z0_norm,zero_observation_E_norm
3.5484041457068627,0.9831061463527697,0.0,6.295585990634825,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.01,IRMV1,1,source_only_common_projection_irmv1,inf,True,-12.591171981269653,True,8.106228632100469e-10,False,6.295671192094809,6.295671192094809,4.0264695782038314e-05,0.0
3.5478126565525923,0.9819403993265845,0.0,6.293487322997381,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.1,IRMV1,1,source_only_common_projection_irmv1,inf,True,-12.586974645994765,True,7.898771313165782e-08,False,6.294305491816981,6.294305491816981,0.00039746122611308344,0.0
3.548470011476504,0.9832351456842549,0.0,6.295819711174031,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.001,VREX,1,source_only_common_projection_irmv1,inf,True,-12.59163942234805,True,8.048411129301509e-12,False,6.295830916741897,6.295830916741897,4.012084527848711e-06,0.0
3.548397869313071,0.9831229914497306,0.0,6.295563719472771,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.01,VREX,1,source_only_common_projection_irmv1,inf,True,-12.591127438945549,True,8.046787622105019e-10,False,6.2956757612526495,6.2956757612526495,4.011679853155039e-05,0.0
3.547687678772683,0.9820615117837194,0.0,6.293043933057755,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.1,VREX,1,source_only_common_projection_irmv1,inf,True,-12.586087866115516,True,8.030583374063127e-08,False,6.2941629703580055,6.2941629703580055,0.00040076385500848567,0.0
3.5320745830704396,1.0004508833139,0.0,6.23777543018611,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.0,L2,2,source_only_common_projection_irmv1,inf,True,-12.475550860372218,True,0.0,False,6.237775430186108,6.237775430186108,0.0,0.0
3.533884645812414,0.9893783519002771,0.0,6.244170344954365,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.001,L2,2,source_only_common_projection_irmv1,inf,True,-12.488340689908744,True,0.0004131591685025468,False,6.257672977358048,6.257672977358048,0.02874575337341315,0.0
3.532029523961038,0.9641842473561013,0.0,6.237616279066219,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.01,L2,2,source_only_common_projection_irmv1,inf,True,-12.475232558132424,True,0.0018933390348541853,False,6.279077211958944,6.279077211958944,0.06153599003598114,0.0
3.5228695506708827,0.9081635458536892,0.0,6.205304935522033,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.1,L2,2,source_only_common_projection_irmv1,inf,True,-12.410609871044063,True,0.004940633192001047,False,6.332270326187538,6.332270326187538,0.09940455917110691,0.0
3.5320666630818267,1.0004357690817092,0.0,6.2377474562269954,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.001,IRMV1,2,source_only_common_projection_irmv1,inf,True,-12.475494912453994,True,8.194456316473808e-12,False,6.237755945092845,6.237755945092845,4.048322199744929e-06,0.0
3.5313635021352403,0.9990574864019743,0.0,6.235264092106434,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.1,IRMV1,2,source_only_common_projection_irmv1,inf,True,-12.470528184212867,True,7.980229925358143e-08,False,6.236077476333339,6.236077476333339,0.00039950544239992884,0.0
3.532065998742177,1.0004374550675972,0.0,6.237745109735287,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.001,VREX,2,source_only_common_projection_irmv1,inf,True,-12.475490219470574,True,8.40213338618606e-12,False,6.237756457782578,6.237756457782578,4.099300766273697e-06,0.0
3.5319888594644047,1.0003172273389738,0.0,6.237472651690333,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_irmv1_source_only,0.01,VREX,2,source_only_common_projection_irmv1,inf,True,-12.474945303380677,True,8.400361361861085e-10,False,6.23758611727119,6.23758611727119,4.0988684687023286e-05,0.0
