seed,method,tangent,K,central_source_logit_response_norm,control_source_logit_drift_norm,plus_parameter_hash,minus_parameter_hash,control_parameter_hash,plus_optimizer_hash,minus_optimizer_hash,control_optimizer_hash,replay_match,finite
12,ERM,source_env1_color,5,85.91944575818661,6.486082364177963,3ab19a6f9ca1a5fdc36e62a572b151d29131ff4db10c8fcc502372482b83f86c,33973ead4f3b1721962752c14107491166125d2e2955ba8dc8ca5191b859ba83,39214e2951fede79e54b11c6ce1eb35fd8b9a93d624685f640f213c343aba2f3,0b02b64f69db503d7a8fc09e4b64e94494a67c8f4f24b1a382eee8c038081067,a1f969da0b952934c505a7d856a5819d0eaad2b91f54a7ca667e8c41176f2282,f4062c212c253115ee597b3a08516387ea4fb1ae2b9ec9dea56f9afc8fbfa2fe,True,True
12,ERM,source_env1_color,20,73.48349131296148,6.08550679353658,a043f3677c5ff97b56e884b3fdedb76166c36ca64796b2b9dd85d8befca85b47,5bf02430ca1a811b711be4d6a4702859f72cfd1c80dc49519512c97d36c3774a,58c2560f6f2a31e8dd03c6ac31b8cfe9a61aef3dcfa9f0b2ec1f93b78b4b9b2b,4b53e08e30ced1239682124fab718faa81121240f1f3e461924a0dfc816fd52f,7461b15129fba2bc763afe528cab4f0ed13bbace3dcbb75542c082bfd4c21748,2b7fd26a64ad4de8d5f46dd18cb9d8b2390ef87b4a69edc9ee895da8a3b7ecc1,True,True
12,ERM,shared_label_noise,1,2.6884633951843053,0.6791744987335578,8708667b50250956b698f2ef048235e0625b3720688b8271f3ad5ebd9029c924,c801112e72366d8bf478c510358e59b6da055b131e5c40b4bff030765cf7af60,eff23a70f53f10d91a2e60d45be3217316f6955fb66153d74067a2c1d165cd78,4e0e2d09abf08113db2371751fd6aadfdd8a77906794c27a979bb366a014be7e,b9c64e08eca6c606a0a08be1721b82c400872edf012ddeb71c1a4e733d35d1ef,a72d284c6c193e32deff10b500e99838f5b413dcef6d24293f03ab51fd61fa69,True,True
12,ERM,shared_label_noise,5,16.129755652797332,6.486082364177963,37a2f19177f60527db035e5b280488a08fee46c3ba4906c71ec556a958a173b6,42c5c2e2b355dc51e0b5e5322ecec7604623c4866043f34e380aaf325184ef69,39214e2951fede79e54b11c6ce1eb35fd8b9a93d624685f640f213c343aba2f3,1eef5f7e34e4856d1996833f3548abe28eb07a0110546b181f3ddb7588848104,f38555f103c9c3ee68230765e54474176f25e566dfdb573bf6ea780563792184,f4062c212c253115ee597b3a08516387ea4fb1ae2b9ec9dea56f9afc8fbfa2fe,True,True
12,ERM,shared_label_noise,20,57.31895799455281,6.08550679353658,11aab12c6a8a1616130edc80c2e13986323e0e6acb04e9f855b69495df8b5102,a7fc971c7890b9e4e817f6a4dfbf43171729679154a6152885dff6a99340c92c,58c2560f6f2a31e8dd03c6ac31b8cfe9a61aef3dcfa9f0b2ec1f93b78b4b9b2b,f7519a25607786ab2414796c0c6a3c886db22cadbccd32005f47b87823c6d25f,98f2dbcf3b365c3ee4a7cda42b33897c69ddcfa3f62298b4664380da09c53feb,2b7fd26a64ad4de8d5f46dd18cb9d8b2390ef87b4a69edc9ee895da8a3b7ecc1,True,True
12,IRMv1,source_env0_color,1,0.4230974881818075,0.14638372277091788,150e7205ccc55ed9fd9b9c7dd37e403cca22f2838f0f2753e0ee864cc7f0f04e,93686c4d457ce3b8b201cf3ff44d8c059937f61094c03203b09d28f83b9fbbeb,0612305e66d8b5fc679cf3e577e57687f352a92d1be19d1a672b8549dbdb641c,2f037ee4cacabc16a6781a1d67bdf8a352327f9ed97dd706bad9fa1788b4978e,460c3cb2529ede1a319b525442bcaca4d0fedd115c7b87442f3018208244375c,6c37b066e8880ba7364f80b4d014dc1a5767eed8cd93a252f89f994ec634a0b9,True,True
12,IRMv1,source_env0_color,5,2.2053181667862654,0.9443638012592089,6c78147dd893e1bb167e3374fc7fe2cf227b26b5e11fa2e69b82e284359e5f5f,a9922704fcc5b8d660b714a19456ae094bdf19d9c96374e787642d3f14747437,27e6cdba7160c440bfbc44992f9d087afe67a99a52dfc80f54733534d8a978b5,18620e96949b66de6105030ded47d9a31b4b22a41be47c032450b501004911b5,a680567979577987b7707b3f869d13bcf2ee6b8ca5e1e0498b6865f3c42c7004,96df3df208f00989748b2d579cbda73178427ea38d2b16d9a6f6222179f3f279,True,True
12,IRMv1,source_env0_color,20,1.6221918741795773,1.075913513580956,d29b24d196b67e4a9504f855879eaf3fbfb2f0015d6f6ac055ef3ac632ddf8fc,49f521e4f98b034852163963050c64054d50440e4ed4e5bb32f14a53ab2a06c7,45f347216ecb14c977dca1ae050ce30743d06a9360d0db9f0ca381ff23ef9cd2,6f80f1671078f563918aad13f54a0ce8d53e3886e539e2c7d3d785ff7f493745,49f15e12b997c819ebb97279409441585ffe865a3f2ffff739c52cb54057a0bf,cb581742c6832655ea8d77b1c65dd3400bce3cf01c94799ec900f4731e988ae9,True,True
12,IRMv1,source_env1_color,1,0.42027414614219183,0.14638372277091788,83c4e8bf384adb3a0c0d1ad24f973a55e3c9bd432e0544604dc44ec59d84ffa6,4491622e36c6ddc21d1b1cef0ab0ea1258e7a445fad922c574c26132c151aeb0,0612305e66d8b5fc679cf3e577e57687f352a92d1be19d1a672b8549dbdb641c,d54f1b7f82ac5a1c2f3e6270ca95ebfff59ff9585775aeef99f7683cee6f0747,3c4e2187fad558082d1cc2be89d5cf06daf3502b07c838f253193a3ef3f1108e,6c37b066e8880ba7364f80b4d014dc1a5767eed8cd93a252f89f994ec634a0b9,True,True
12,IRMv1,source_env1_color,5,2.4280042562362953,0.9443638012592089,ac604c98893d376f938111cca8c2aba03652a1e10cb48294a85dc4952433dcd7,8633bf352e4003f00a0bfd72504c869c69f037c9c882a8faf215c5962c5b71bb,27e6cdba7160c440bfbc44992f9d087afe67a99a52dfc80f54733534d8a978b5,fa25916c5ee3fe4355b0d68f99b34b4534849bc0dc1c264745037ee21d928c65,f4031eae708976abb11eaea491f5bc4e415f38010d3eb0a84770c6b8e8c8d0c0,96df3df208f00989748b2d579cbda73178427ea38d2b16d9a6f6222179f3f279,True,True
