experiment_id,profile,seed,method,selected_beta,selected_checkpoint,source_env1_accuracy,source_env2_accuracy,mean_source_accuracy,worst_source_accuracy,target_accuracy,target_loss,counterfactual_color_response,prediction_color_response,counterfactual_prediction_consistency,target_used_for_selection,beta,checkpoint_step,checkpoint_fraction,source_loss,regularizer_magnitude,erm_gradient_norm,penalty_gradient_norm,total_update_norm,raw_gradient_disagreement,local_response_disagreement,response_vector_norm,hessian_min_eigenvalue,hessian_max_eigenvalue,damped_condition_number,damping,curvature_object,random_trace_relative_error,random_fro_relative_error,train_penalty_raw_gradient_disagreement,train_penalty_local_response_disagreement,train_penalty_response_vector_norm,train_penalty_hessian_min_eigenvalue,train_penalty_hessian_max_eigenvalue,train_penalty_damped_condition_number,train_penalty_damping,train_penalty_curvature_object,train_penalty_random_trace_relative_error,train_penalty_random_fro_relative_error
TASK3-CMNIST-LOCAL-RESPONSE,main,1,UNPRECONDITIONED_GRAD_ALIGN,0.001,16,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,0.10571428388357162,1.8168765306472778,1.0471314191818237,14.630234718322754,0.0,False,0.001,16,1.0,0.38600724935531616,0.07331822067499161,0.46818026900291443,0.34739458560943604,0.46810775995254517,0.07331822067499161,0.07637719810009003,6.182744026184082,0.0006680818961028812,2.6597691175329805,3981.202204472533,0.000668122275930011,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,7.976988151053523e-16,6.98395878326527e-16,0.07331822067499161,0.07637719810009003,0.27077338099479675,0.0006680818961028812,2.6597691175329805,3981.202204472533,0.000668122275930011,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
TASK3-CMNIST-LOCAL-RESPONSE,main,1,LOCAL_RESPONSE,0.001,16,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,0.10571428388357162,1.8020612001419067,1.0343915224075317,14.31525707244873,0.0,False,0.001,16,1.0,0.38595521450042725,0.07384400814771652,0.4532129466533661,3.473947525024414,0.45320913195610046,0.0718984305858612,0.07384400814771652,6.072412490844727,0.0006592718626878874,2.6142692470475346,3965.388779659147,0.0006593209093041493,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.0104342595803413e-15,2.1250384974596823e-15,0.0718984305858612,0.07384400814771652,6.072412490844727,0.0006592718626878874,2.6142692470475346,3965.388779659147,0.0006593209093041493,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
TASK3-CMNIST-LOCAL-RESPONSE,main,1,RANDOM_METRIC,0.001,16,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,0.10571428388357162,1.3621734380722046,0.6103525757789612,6.491422653198242,0.0,False,0.001,16,1.0,0.40957871079444885,55.63349533081055,0.5510815978050232,255.07469177246094,0.5114597082138062,0.025438720360398293,0.06770720332860947,7.65928316116333,0.00037843722500148605,1.6129179191731033,4262.048795983983,0.0003784557170883724,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,5.280938334957269e-16,1.210301040855714e-15,0.025438720360398293,0.06770720332860947,371.3812561035156,0.00037843722500148605,1.6129179191731033,4262.048795983983,0.0003784557170883724,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,5.280938334957269e-16,1.210301040855714e-15
TASK3-CMNIST-LOCAL-RESPONSE,main,1,SHUFFLED_LOCAL_RESPONSE,0.001,16,0.9150000214576721,0.8025000095367432,0.8587500154972076,0.8025000095367432,0.10571428388357162,1.8091886043548584,1.0402371883392334,14.463561058044434,0.0,False,0.001,16,1.0,0.3861469626426697,0.04944514483213425,0.4549993872642517,2.057730197906494,0.4551736116409302,0.07302272319793701,0.07306645065546036,5.93052864074707,0.0006663089967036327,2.643603044803374,3967.53316836756,0.0006663472961747286,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,3.9991184095321104e-16,2.102259610788417e-15,0.012612993828952312,0.04944514483213425,6.45707368850708,0.0006663179431609434,2.6436030367230656,3967.479885326345,0.0006663473035124215,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
TASK3-CMNIST-LOCAL-RESPONSE,main,2,ERM,0.0,16,0.9200000166893005,0.8025000095367432,0.8612500131130219,0.8025000095367432,0.1071428582072258,1.2049551010131836,0.3847184181213379,4.011951923370361,0.0,False,0.0,16,1.0,0.44459450244903564,0.0,0.6852673292160034,0.0,0.6852673292160034,0.008485086262226105,0.04117870330810547,7.972198009490967,0.00031576353929966986,1.3372639624955178,4235.017017675404,0.0003157813790621179,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,2.1096887878481454e-16,2.178872435610655e-15,,,,,,,,,,
TASK3-CMNIST-LOCAL-RESPONSE,main,2,IRMv1,0.001,16,0.9200000166893005,0.8025000095367432,0.8612500131130219,0.8025000095367432,0.1071428582072258,1.2049874067306519,0.3847348988056183,4.012275218963623,0.0,False,0.001,16,1.0,0.44459643959999084,0.018522392958402634,0.6854182481765747,0.24992501735687256,0.6852899193763733,0.00848604179918766,0.0411880761384964,7.974070072174072,0.0003157498422747659,1.3371937137693737,4234.978247766617,0.00031577051215043127,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,2.1097613905797577e-16,1.4526406271407525e-15,,,,,,,,,,
TASK3-CMNIST-LOCAL-RESPONSE,main,2,V-REx,0.001,16,0.9200000166893005,0.8025000095367432,0.8612500131130219,0.8025000095367432,0.1071428582072258,1.2049554586410522,0.38471704721450806,4.011951446533203,0.0,False,0.001,16,1.0,0.4445953369140625,0.0012176508316770196,0.6852700114250183,0.014423059299588203,0.6852670907974243,0.008485166355967522,0.04117891937494278,7.972414493560791,0.00031576792466329596,1.337306991591825,4235.094470148601,0.0003157878744020833,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,6.32893618299913e-16,1.3072914087321768e-15,,,,,,,,,,
TASK3-CMNIST-LOCAL-RESPONSE,main,2,UNPRECONDITIONED_GRAD_ALIGN,0.001,16,0.9200000166893005,0.8025000095367432,0.8612500131130219,0.8025000095367432,0.1071428582072258,1.2049325704574585,0.3847006857395172,4.011681079864502,0.0,False,0.001,16,1.0,0.4445977210998535,0.008483804762363434,0.6852843165397644,0.11340417712926865,0.6852828860282898,0.008483806625008583,0.04117267578840256,7.972113132476807,0.0003157410959810269,1.3371665540925364,4235.009541402515,0.0003157612991829713,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,1.6878583576704619e-15,3.3411612905060947e-15,0.008483806625008583,0.04117267578840256,0.09210757911205292,0.0003157410959810269,1.3371665540925364,4235.009541402515,0.0003157612991829713,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
TASK3-CMNIST-LOCAL-RESPONSE,main,2,LOCAL_RESPONSE,0.001,16,0.9200000166893005,0.8025000095367432,0.8612500131130219,0.8025000095367432,0.1071428582072258,1.2045698165893555,0.3847472071647644,4.008791446685791,0.0,False,0.001,16,1.0,0.4443507790565491,0.04071739315986633,0.6838937401771545,2.143096923828125,0.6840776205062866,0.008489343337714672,0.04071739315986633,7.925229072570801,0.00031658081420911946,1.3402636795177814,4233.5593926183465,0.0003166014480997215,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,2.1042242188631395e-16,8.693699275172937e-16,0.008489343337714672,0.04071739315986633,7.925229072570801,0.00031658081420911946,1.3402636795177814,4233.5593926183465,0.0003166014480997215,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,0.0,0.0
TASK3-CMNIST-LOCAL-RESPONSE,main,2,RANDOM_METRIC,0.001,16,0.9200000166893005,0.8025000095367432,0.8612500131130219,0.8025000095367432,0.1071428582072258,1.0000466108322144,0.20652523636817932,1.8512394428253174,0.0,False,0.001,16,1.0,0.4848671555519104,7.761090278625488,0.6480026841163635,133.69017028808594,0.5978973507881165,0.002062825486063957,0.0522894524037838,10.7717866897583,0.00020334057087697215,0.9574901536116016,4708.800361295903,0.00020334959199923714,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,9.828400857884322e-16,2.1572059956854705e-16,0.002062825486063957,0.0522894524037838,186.3094024658203,0.00020334057087697215,0.9574901536116016,4708.800361295903,0.00020334959199923714,linear-head cross-entropy Gauss-Newton/Hessian + trace damping,9.828400857884322e-16,2.1572059956854705e-16
