method,seed,semantic_direction,direction_index,logical_checkpoint,response_schedule,outcome_schedule,state_gate_pass,A_norm_0,A_norm_1,A_norm_2,A_cos_0_1,A_cos_0_2,A_cos_1_2,O_norm_0,O_norm_1,O_norm_2,O_cos_0_1,O_cos_0_2,O_cos_1_2,R_full_norm_0,R_full_alloc_0_source,R_full_alloc_0_counterfactual,R_full_alloc_0_clean,R_full_norm_1,R_full_alloc_1_source,R_full_alloc_1_counterfactual,R_full_alloc_1_clean,R_full_norm_2,R_full_alloc_2_source,R_full_alloc_2_counterfactual,R_full_alloc_2_clean,R_full_cos_0_1,R_full_cos_0_2,R_full_cos_1_2,R_color_only_norm_0,R_color_only_alloc_0_source,R_color_only_alloc_0_counterfactual,R_color_only_alloc_0_clean,R_color_only_norm_1,R_color_only_alloc_1_source,R_color_only_alloc_1_counterfactual,R_color_only_alloc_1_clean,R_color_only_cos_0_1,R_noise_only_norm_2,R_noise_only_alloc_2_source,R_noise_only_alloc_2_counterfactual,R_noise_only_alloc_2_clean,method_identity_ERM,method_identity_CORAL,method_identity_IRMv1,method_identity_VREX,method_identity_FISHR
ERM,12,source_env1_color,1,300,probe_A,independent_B,True,1.372978300162221,1.384800477081788,1.3758371755064052,0.9606057469896598,-0.2971968245070546,-0.31217446049047765,1.076798948028535,1.0754472125507668,0.20023057522181315,0.0,0.3247920925632263,-0.06574257196229329,144.2099180224029,0.5756890546592767,0.8154826200353767,0.059751223968609504,144.57953262402242,0.581072418139799,0.8115146062577534,0.061635125598077704,154.2740503448711,0.4977864157092889,0.7316402291627879,0.46573732876582175,0.9978852841470466,0.12152088179971879,0.14011402712199733,144.2099180224029,0.5756890546592767,0.8154826200353767,0.059751223968609504,144.57953262402242,0.581072418139799,0.8115146062577534,0.061635125598077704,0.9978852841470466,154.2740503448711,0.4977864157092889,0.7316402291627879,0.46573732876582175,1.0,0.0,0.0,0.0,0.0
ERM,12,source_label_noise,2,300,probe_A,independent_B,True,1.372978300162221,1.384800477081788,1.3758371755064052,0.9606057469896598,-0.2971968245070546,-0.31217446049047765,1.076798948028535,1.0754472125507668,0.20023057522181315,0.0,0.3247920925632263,-0.06574257196229329,144.2099180224029,0.5756890546592767,0.8154826200353767,0.059751223968609504,144.57953262402242,0.581072418139799,0.8115146062577534,0.061635125598077704,154.2740503448711,0.4977864157092889,0.7316402291627879,0.46573732876582175,0.9978852841470466,0.12152088179971879,0.14011402712199733,144.2099180224029,0.5756890546592767,0.8154826200353767,0.059751223968609504,144.57953262402242,0.581072418139799,0.8115146062577534,0.061635125598077704,0.9978852841470466,154.2740503448711,0.4977864157092889,0.7316402291627879,0.46573732876582175,1.0,0.0,0.0,0.0,0.0
CORAL,12,source_env0_color,0,300,probe_A,independent_B,True,1.3707879163232866,1.384300398523527,1.3780987916360214,0.9597134439997902,-0.2976413782646406,-0.3127124483797229,1.0496794777205443,1.0479135583817627,0.19793695701397573,0.0,0.3543595725425874,-0.03983866523260495,145.48597889899122,0.5761225942325878,0.8153925680189632,0.05672491898763677,145.51553379092442,0.5821649085997448,0.811157799744922,0.05574085672133806,156.41902207620558,0.5007243272423435,0.7308046612422742,0.4638962116834627,0.9979067321991479,0.13052094398576441,0.15022740792747394,145.48597889899122,0.5761225942325878,0.8153925680189632,0.05672491898763677,145.51553379092442,0.5821649085997448,0.811157799744922,0.05574085672133806,0.9979067321991479,156.41902207620558,0.5007243272423435,0.7308046612422742,0.4638962116834627,0.0,1.0,0.0,0.0,0.0
CORAL,12,source_env1_color,1,300,probe_A,independent_B,True,1.3707879163232866,1.384300398523527,1.3780987916360214,0.9597134439997902,-0.2976413782646406,-0.3127124483797229,1.0496794777205443,1.0479135583817627,0.19793695701397573,0.0,0.3543595725425874,-0.03983866523260495,145.48597889899122,0.5761225942325878,0.8153925680189632,0.05672491898763677,145.51553379092442,0.5821649085997448,0.811157799744922,0.05574085672133806,156.41902207620558,0.5007243272423435,0.7308046612422742,0.4638962116834627,0.9979067321991479,0.13052094398576441,0.15022740792747394,145.48597889899122,0.5761225942325878,0.8153925680189632,0.05672491898763677,145.51553379092442,0.5821649085997448,0.811157799744922,0.05574085672133806,0.9979067321991479,156.41902207620558,0.5007243272423435,0.7308046612422742,0.4638962116834627,0.0,1.0,0.0,0.0,0.0
CORAL,12,source_label_noise,2,300,probe_A,independent_B,True,1.3707879163232866,1.384300398523527,1.3780987916360214,0.9597134439997902,-0.2976413782646406,-0.3127124483797229,1.0496794777205443,1.0479135583817627,0.19793695701397573,0.0,0.3543595725425874,-0.03983866523260495,145.48597889899122,0.5761225942325878,0.8153925680189632,0.05672491898763677,145.51553379092442,0.5821649085997448,0.811157799744922,0.05574085672133806,156.41902207620558,0.5007243272423435,0.7308046612422742,0.4638962116834627,0.9979067321991479,0.13052094398576441,0.15022740792747394,145.48597889899122,0.5761225942325878,0.8153925680189632,0.05672491898763677,145.51553379092442,0.5821649085997448,0.811157799744922,0.05574085672133806,0.9979067321991479,156.41902207620558,0.5007243272423435,0.7308046612422742,0.4638962116834627,0.0,1.0,0.0,0.0,0.0
IRMv1,12,source_env0_color,0,300,probe_A,independent_B,True,0.9737180136302912,0.9562597603026686,1.626916971365504,0.9732384051885461,-0.3682114228999939,-0.3739486407772354,0.8631014353178164,0.8505052034936625,0.5498835622113591,0.0,-0.176292941709752,-0.28220453505794874,10.294165610894218,0.5074408994024395,0.723741389346592,0.4676560006674877,26.23813763572474,0.6421820018251716,0.7608788197048245,0.09308973228240412,73.25307180989104,0.5774237754201917,0.7937332679385658,0.1912309675420242,-0.08991262026194012,0.4590354127497404,0.826222871977327,10.294165610894218,0.5074408994024395,0.723741389346592,0.4676560006674877,26.23813763572474,0.6421820018251716,0.7608788197048245,0.09308973228240412,-0.08991262026194012,73.25307180989104,0.5774237754201917,0.7937332679385658,0.1912309675420242,0.0,0.0,1.0,0.0,0.0
IRMv1,12,source_env1_color,1,300,probe_A,independent_B,True,0.9737180136302912,0.9562597603026686,1.626916971365504,0.9732384051885461,-0.3682114228999939,-0.3739486407772354,0.8631014353178164,0.8505052034936625,0.5498835622113591,0.0,-0.176292941709752,-0.28220453505794874,10.294165610894218,0.5074408994024395,0.723741389346592,0.4676560006674877,26.23813763572474,0.6421820018251716,0.7608788197048245,0.09308973228240412,73.25307180989104,0.5774237754201917,0.7937332679385658,0.1912309675420242,-0.08991262026194012,0.4590354127497404,0.826222871977327,10.294165610894218,0.5074408994024395,0.723741389346592,0.4676560006674877,26.23813763572474,0.6421820018251716,0.7608788197048245,0.09308973228240412,-0.08991262026194012,73.25307180989104,0.5774237754201917,0.7937332679385658,0.1912309675420242,0.0,0.0,1.0,0.0,0.0
IRMv1,12,source_label_noise,2,300,probe_A,independent_B,True,0.9737180136302912,0.9562597603026686,1.626916971365504,0.9732384051885461,-0.3682114228999939,-0.3739486407772354,0.8631014353178164,0.8505052034936625,0.5498835622113591,0.0,-0.176292941709752,-0.28220453505794874,10.294165610894218,0.5074408994024395,0.723741389346592,0.4676560006674877,26.23813763572474,0.6421820018251716,0.7608788197048245,0.09308973228240412,73.25307180989104,0.5774237754201917,0.7937332679385658,0.1912309675420242,-0.08991262026194012,0.4590354127497404,0.826222871977327,10.294165610894218,0.5074408994024395,0.723741389346592,0.4676560006674877,26.23813763572474,0.6421820018251716,0.7608788197048245,0.09308973228240412,-0.08991262026194012,73.25307180989104,0.5774237754201917,0.7937332679385658,0.1912309675420242,0.0,0.0,1.0,0.0,0.0
VREX,12,source_env0_color,0,300,probe_A,independent_B,True,0.9899893463667802,0.9806377673201282,1.356815687362336,0.9747811812134601,-0.2764796718988454,-0.2514870728932695,0.6739245218836156,0.6754805129135684,0.19342029369026156,0.0,0.023422814703019323,0.015686550137686432,9.380872095036093,0.6168503568196256,0.7729203341572063,0.14862635815297195,8.94187059700875,0.6171946493145426,0.776552532908405,0.12663699495424882,3.259477293130713,0.5827211116135788,0.7575451700642314,0.29421322436659864,-0.9974270555277421,0.4688508665447366,-0.5177594348011528,9.380872095036093,0.6168503568196256,0.7729203341572063,0.14862635815297195,8.94187059700875,0.6171946493145426,0.776552532908405,0.12663699495424882,-0.9974270555277421,3.259477293130713,0.5827211116135788,0.7575451700642314,0.29421322436659864,0.0,0.0,0.0,1.0,0.0
VREX,12,source_env1_color,1,300,probe_A,independent_B,True,0.9899893463667802,0.9806377673201282,1.356815687362336,0.9747811812134601,-0.2764796718988454,-0.2514870728932695,0.6739245218836156,0.6754805129135684,0.19342029369026156,0.0,0.023422814703019323,0.015686550137686432,9.380872095036093,0.6168503568196256,0.7729203341572063,0.14862635815297195,8.94187059700875,0.6171946493145426,0.776552532908405,0.12663699495424882,3.259477293130713,0.5827211116135788,0.7575451700642314,0.29421322436659864,-0.9974270555277421,0.4688508665447366,-0.5177594348011528,9.380872095036093,0.6168503568196256,0.7729203341572063,0.14862635815297195,8.94187059700875,0.6171946493145426,0.776552532908405,0.12663699495424882,-0.9974270555277421,3.259477293130713,0.5827211116135788,0.7575451700642314,0.29421322436659864,0.0,0.0,0.0,1.0,0.0
VREX,12,source_label_noise,2,300,probe_A,independent_B,True,0.9899893463667802,0.9806377673201282,1.356815687362336,0.9747811812134601,-0.2764796718988454,-0.2514870728932695,0.6739245218836156,0.6754805129135684,0.19342029369026156,0.0,0.023422814703019323,0.015686550137686432,9.380872095036093,0.6168503568196256,0.7729203341572063,0.14862635815297195,8.94187059700875,0.6171946493145426,0.776552532908405,0.12663699495424882,3.259477293130713,0.5827211116135788,0.7575451700642314,0.29421322436659864,-0.9974270555277421,0.4688508665447366,-0.5177594348011528,9.380872095036093,0.6168503568196256,0.7729203341572063,0.14862635815297195,8.94187059700875,0.6171946493145426,0.776552532908405,0.12663699495424882,-0.9974270555277421,3.259477293130713,0.5827211116135788,0.7575451700642314,0.29421322436659864,0.0,0.0,0.0,1.0,0.0
FISHR,12,source_env0_color,0,300,probe_A,independent_B,True,0.9718854517680827,0.9632286553534488,1.328169905463899,0.9815252037397467,-0.2794533999398666,-0.24747474800239042,0.17211637648613326,0.16991345283219236,0.11541290284808713,0.0,-0.06058069463060279,-0.07495808877163546,20.67751950926971,0.5849876251833491,0.7955649087183989,0.15768942386295662,17.935459516402318,0.5878930125953402,0.7951647401693019,0.14864333733155075,1.595821052469516,0.6561411355690677,0.7217428908753337,0.22037697176667898,-0.999460803994327,0.809417712842183,-0.8199996290685371,20.67751950926971,0.5849876251833491,0.7955649087183989,0.15768942386295662,17.935459516402318,0.5878930125953402,0.7951647401693019,0.14864333733155075,-0.999460803994327,1.595821052469516,0.6561411355690677,0.7217428908753337,0.22037697176667898,0.0,0.0,0.0,0.0,1.0
FISHR,12,source_env1_color,1,300,probe_A,independent_B,True,0.9718854517680827,0.9632286553534488,1.328169905463899,0.9815252037397467,-0.2794533999398666,-0.24747474800239042,0.17211637648613326,0.16991345283219236,0.11541290284808713,0.0,-0.06058069463060279,-0.07495808877163546,20.67751950926971,0.5849876251833491,0.7955649087183989,0.15768942386295662,17.935459516402318,0.5878930125953402,0.7951647401693019,0.14864333733155075,1.595821052469516,0.6561411355690677,0.7217428908753337,0.22037697176667898,-0.999460803994327,0.809417712842183,-0.8199996290685371,20.67751950926971,0.5849876251833491,0.7955649087183989,0.15768942386295662,17.935459516402318,0.5878930125953402,0.7951647401693019,0.14864333733155075,-0.999460803994327,1.595821052469516,0.6561411355690677,0.7217428908753337,0.22037697176667898,0.0,0.0,0.0,0.0,1.0
FISHR,12,source_label_noise,2,300,probe_A,independent_B,True,0.9718854517680827,0.9632286553534488,1.328169905463899,0.9815252037397467,-0.2794533999398666,-0.24747474800239042,0.17211637648613326,0.16991345283219236,0.11541290284808713,0.0,-0.06058069463060279,-0.07495808877163546,20.67751950926971,0.5849876251833491,0.7955649087183989,0.15768942386295662,17.935459516402318,0.5878930125953402,0.7951647401693019,0.14864333733155075,1.595821052469516,0.6561411355690677,0.7217428908753337,0.22037697176667898,-0.999460803994327,0.809417712842183,-0.8199996290685371,20.67751950926971,0.5849876251833491,0.7955649087183989,0.15768942386295662,17.935459516402318,0.5878930125953402,0.7951647401693019,0.14864333733155075,-0.999460803994327,1.595821052469516,0.6561411355690677,0.7217428908753337,0.22037697176667898,0.0,0.0,0.0,0.0,1.0
ERM,13,source_env0_color,0,300,probe_A,independent_B,True,1.3824243261414029,1.3745660391488843,1.3628592406161604,0.9737830207490032,-0.3046148044757215,-0.2887391652292831,1.100147902078374,1.1024555541692707,0.2047769800006572,0.0,0.3841149695312863,-0.012067187165221042,139.843366678332,0.5936889435430825,0.7975297302139045,0.1071436780199182,145.06857652451782,0.589848220605038,0.7980623090583255,0.12318939690396775,142.0586628668148,0.5135471723255218,0.7004313587466101,0.49564625841505,0.9983106737614614,0.17527616132487706,0.1808497148185956,139.843366678332,0.5936889435430825,0.7975297302139045,0.1071436780199182,145.06857652451782,0.589848220605038,0.7980623090583255,0.12318939690396775,0.9983106737614614,142.0586628668148,0.5135471723255218,0.7004313587466101,0.49564625841505,1.0,0.0,0.0,0.0,0.0
ERM,13,source_env1_color,1,300,probe_A,independent_B,True,1.3824243261414029,1.3745660391488843,1.3628592406161604,0.9737830207490032,-0.3046148044757215,-0.2887391652292831,1.100147902078374,1.1024555541692707,0.2047769800006572,0.0,0.3841149695312863,-0.012067187165221042,139.843366678332,0.5936889435430825,0.7975297302139045,0.1071436780199182,145.06857652451782,0.589848220605038,0.7980623090583255,0.12318939690396775,142.0586628668148,0.5135471723255218,0.7004313587466101,0.49564625841505,0.9983106737614614,0.17527616132487706,0.1808497148185956,139.843366678332,0.5936889435430825,0.7975297302139045,0.1071436780199182,145.06857652451782,0.589848220605038,0.7980623090583255,0.12318939690396775,0.9983106737614614,142.0586628668148,0.5135471723255218,0.7004313587466101,0.49564625841505,1.0,0.0,0.0,0.0,0.0
ERM,13,source_label_noise,2,300,probe_A,independent_B,True,1.3824243261414029,1.3745660391488843,1.3628592406161604,0.9737830207490032,-0.3046148044757215,-0.2887391652292831,1.100147902078374,1.1024555541692707,0.2047769800006572,0.0,0.3841149695312863,-0.012067187165221042,139.843366678332,0.5936889435430825,0.7975297302139045,0.1071436780199182,145.06857652451782,0.589848220605038,0.7980623090583255,0.12318939690396775,142.0586628668148,0.5135471723255218,0.7004313587466101,0.49564625841505,0.9983106737614614,0.17527616132487706,0.1808497148185956,139.843366678332,0.5936889435430825,0.7975297302139045,0.1071436780199182,145.06857652451782,0.589848220605038,0.7980623090583255,0.12318939690396775,0.9983106737614614,142.0586628668148,0.5135471723255218,0.7004313587466101,0.49564625841505,1.0,0.0,0.0,0.0,0.0
CORAL,13,source_env0_color,0,300,probe_A,independent_B,True,1.3846885403283375,1.3775540932316064,1.3680817009711517,0.9722183002546886,-0.3079405020924744,-0.2928310229462568,1.0839624110571426,1.0867291229143985,0.2045834541739209,0.0,0.38185808916602276,-0.00969651282341563,138.90372686500334,0.5910787901423974,0.7949896574068929,0.1364452581069467,143.90488989620056,0.587652888374203,0.7958710472151818,0.14578531815676238,143.5842855587795,0.5194706161798339,0.7052716080420632,0.4824336615696577,0.998400546314947,0.16872886793460068,0.17494707216128697,138.90372686500334,0.5910787901423974,0.7949896574068929,0.1364452581069467,143.90488989620056,0.587652888374203,0.7958710472151818,0.14578531815676238,0.998400546314947,143.5842855587795,0.5194706161798339,0.7052716080420632,0.4824336615696577,0.0,1.0,0.0,0.0,0.0
CORAL,13,source_env1_color,1,300,probe_A,independent_B,True,1.3846885403283375,1.3775540932316064,1.3680817009711517,0.9722183002546886,-0.3079405020924744,-0.2928310229462568,1.0839624110571426,1.0867291229143985,0.2045834541739209,0.0,0.38185808916602276,-0.00969651282341563,138.90372686500334,0.5910787901423974,0.7949896574068929,0.1364452581069467,143.90488989620056,0.587652888374203,0.7958710472151818,0.14578531815676238,143.5842855587795,0.5194706161798339,0.7052716080420632,0.4824336615696577,0.998400546314947,0.16872886793460068,0.17494707216128697,138.90372686500334,0.5910787901423974,0.7949896574068929,0.1364452581069467,143.90488989620056,0.587652888374203,0.7958710472151818,0.14578531815676238,0.998400546314947,143.5842855587795,0.5194706161798339,0.7052716080420632,0.4824336615696577,0.0,1.0,0.0,0.0,0.0
CORAL,13,source_label_noise,2,300,probe_A,independent_B,True,1.3846885403283375,1.3775540932316064,1.3680817009711517,0.9722183002546886,-0.3079405020924744,-0.2928310229462568,1.0839624110571426,1.0867291229143985,0.2045834541739209,0.0,0.38185808916602276,-0.00969651282341563,138.90372686500334,0.5910787901423974,0.7949896574068929,0.1364452581069467,143.90488989620056,0.587652888374203,0.7958710472151818,0.14578531815676238,143.5842855587795,0.5194706161798339,0.7052716080420632,0.4824336615696577,0.998400546314947,0.16872886793460068,0.17494707216128697,138.90372686500334,0.5910787901423974,0.7949896574068929,0.1364452581069467,143.90488989620056,0.587652888374203,0.7958710472151818,0.14578531815676238,0.998400546314947,143.5842855587795,0.5194706161798339,0.7052716080420632,0.4824336615696577,0.0,1.0,0.0,0.0,0.0
IRMv1,13,source_env0_color,0,300,probe_A,independent_B,True,0.9614463694461256,0.9488918850917032,1.6064455501674018,0.9834047350434527,-0.34401726211224576,-0.3432477289677363,0.9877857745412487,0.9730836448614495,0.5316831480706377,0.0,-0.20850729849693297,-0.3045984990604096,2.4089013708315052,0.6172656502722993,0.7797128373388966,0.10502860697374199,3.632435865308029,0.6337910765633518,0.7525823310406734,0.17868605506321755,62.65678394646346,0.6104149658589293,0.7688911392548486,0.19026293761745522,0.836161057331266,0.9751604638387054,0.7243647503252122,2.4089013708315052,0.6172656502722993,0.7797128373388966,0.10502860697374199,3.632435865308029,0.6337910765633518,0.7525823310406734,0.17868605506321755,0.836161057331266,62.65678394646346,0.6104149658589293,0.7688911392548486,0.19026293761745522,0.0,0.0,1.0,0.0,0.0
IRMv1,13,source_env1_color,1,300,probe_A,independent_B,True,0.9614463694461256,0.9488918850917032,1.6064455501674018,0.9834047350434527,-0.34401726211224576,-0.3432477289677363,0.9877857745412487,0.9730836448614495,0.5316831480706377,0.0,-0.20850729849693297,-0.3045984990604096,2.4089013708315052,0.6172656502722993,0.7797128373388966,0.10502860697374199,3.632435865308029,0.6337910765633518,0.7525823310406734,0.17868605506321755,62.65678394646346,0.6104149658589293,0.7688911392548486,0.19026293761745522,0.836161057331266,0.9751604638387054,0.7243647503252122,2.4089013708315052,0.6172656502722993,0.7797128373388966,0.10502860697374199,3.632435865308029,0.6337910765633518,0.7525823310406734,0.17868605506321755,0.836161057331266,62.65678394646346,0.6104149658589293,0.7688911392548486,0.19026293761745522,0.0,0.0,1.0,0.0,0.0
IRMv1,13,source_label_noise,2,300,probe_A,independent_B,True,0.9614463694461256,0.9488918850917032,1.6064455501674018,0.9834047350434527,-0.34401726211224576,-0.3432477289677363,0.9877857745412487,0.9730836448614495,0.5316831480706377,0.0,-0.20850729849693297,-0.3045984990604096,2.4089013708315052,0.6172656502722993,0.7797128373388966,0.10502860697374199,3.632435865308029,0.6337910765633518,0.7525823310406734,0.17868605506321755,62.65678394646346,0.6104149658589293,0.7688911392548486,0.19026293761745522,0.836161057331266,0.9751604638387054,0.7243647503252122,2.4089013708315052,0.6172656502722993,0.7797128373388966,0.10502860697374199,3.632435865308029,0.6337910765633518,0.7525823310406734,0.17868605506321755,0.836161057331266,62.65678394646346,0.6104149658589293,0.7688911392548486,0.19026293761745522,0.0,0.0,1.0,0.0,0.0
VREX,13,source_env0_color,0,300,probe_A,independent_B,True,0.9940555338245741,0.9836787577687331,1.3748128911416433,0.9697057233977802,-0.24272174964187318,-0.23606250924567868,0.6162302119976866,0.610714899578012,0.1763082491545394,0.0,0.006036825966230113,-0.050665008137037566,3.5763176150383327,0.6264431873886964,0.7747633023649618,0.08550297236256552,3.6429837146236417,0.6284491623113297,0.7731114985074536,0.08573366471665891,0.7332109770980738,0.5780120517481756,0.7725778367350125,0.26272714785441126,-0.9984901233729799,-0.4969808177758198,0.47957901696590277,3.5763176150383327,0.6264431873886964,0.7747633023649618,0.08550297236256552,3.6429837146236417,0.6284491623113297,0.7731114985074536,0.08573366471665891,-0.9984901233729799,0.7332109770980738,0.5780120517481756,0.7725778367350125,0.26272714785441126,0.0,0.0,0.0,1.0,0.0
VREX,13,source_env1_color,1,300,probe_A,independent_B,True,0.9940555338245741,0.9836787577687331,1.3748128911416433,0.9697057233977802,-0.24272174964187318,-0.23606250924567868,0.6162302119976866,0.610714899578012,0.1763082491545394,0.0,0.006036825966230113,-0.050665008137037566,3.5763176150383327,0.6264431873886964,0.7747633023649618,0.08550297236256552,3.6429837146236417,0.6284491623113297,0.7731114985074536,0.08573366471665891,0.7332109770980738,0.5780120517481756,0.7725778367350125,0.26272714785441126,-0.9984901233729799,-0.4969808177758198,0.47957901696590277,3.5763176150383327,0.6264431873886964,0.7747633023649618,0.08550297236256552,3.6429837146236417,0.6284491623113297,0.7731114985074536,0.08573366471665891,-0.9984901233729799,0.7332109770980738,0.5780120517481756,0.7725778367350125,0.26272714785441126,0.0,0.0,0.0,1.0,0.0
VREX,13,source_label_noise,2,300,probe_A,independent_B,True,0.9940555338245741,0.9836787577687331,1.3748128911416433,0.9697057233977802,-0.24272174964187318,-0.23606250924567868,0.6162302119976866,0.610714899578012,0.1763082491545394,0.0,0.006036825966230113,-0.050665008137037566,3.5763176150383327,0.6264431873886964,0.7747633023649618,0.08550297236256552,3.6429837146236417,0.6284491623113297,0.7731114985074536,0.08573366471665891,0.7332109770980738,0.5780120517481756,0.7725778367350125,0.26272714785441126,-0.9984901233729799,-0.4969808177758198,0.47957901696590277,3.5763176150383327,0.6264431873886964,0.7747633023649618,0.08550297236256552,3.6429837146236417,0.6284491623113297,0.7731114985074536,0.08573366471665891,-0.9984901233729799,0.7332109770980738,0.5780120517481756,0.7725778367350125,0.26272714785441126,0.0,0.0,0.0,1.0,0.0
FISHR,13,source_env0_color,0,300,probe_A,independent_B,True,0.9600443126502844,0.9595476470109673,1.3179203424863266,0.9744884212081861,-0.20294944302637016,-0.20654253365429515,0.1623180495724702,0.1617444284982396,0.11355359743801996,0.0,-0.018444541367015236,-0.035279524793445344,7.609238190261174,0.6269189372641678,0.772464650397559,0.10134599146361593,5.760062735442535,0.624359723255367,0.7743852404281657,0.10248139042527254,1.3358335833618062,0.6759001554379376,0.7258213831019038,0.12783700446667634,-0.9979634939060992,0.9031433699471836,-0.9002829817168145,7.609238190261174,0.6269189372641678,0.772464650397559,0.10134599146361593,5.760062735442535,0.624359723255367,0.7743852404281657,0.10248139042527254,-0.9979634939060992,1.3358335833618062,0.6759001554379376,0.7258213831019038,0.12783700446667634,0.0,0.0,0.0,0.0,1.0
FISHR,13,source_env1_color,1,300,probe_A,independent_B,True,0.9600443126502844,0.9595476470109673,1.3179203424863266,0.9744884212081861,-0.20294944302637016,-0.20654253365429515,0.1623180495724702,0.1617444284982396,0.11355359743801996,0.0,-0.018444541367015236,-0.035279524793445344,7.609238190261174,0.6269189372641678,0.772464650397559,0.10134599146361593,5.760062735442535,0.624359723255367,0.7743852404281657,0.10248139042527254,1.3358335833618062,0.6759001554379376,0.7258213831019038,0.12783700446667634,-0.9979634939060992,0.9031433699471836,-0.9002829817168145,7.609238190261174,0.6269189372641678,0.772464650397559,0.10134599146361593,5.760062735442535,0.624359723255367,0.7743852404281657,0.10248139042527254,-0.9979634939060992,1.3358335833618062,0.6759001554379376,0.7258213831019038,0.12783700446667634,0.0,0.0,0.0,0.0,1.0
FISHR,13,source_label_noise,2,300,probe_A,independent_B,True,0.9600443126502844,0.9595476470109673,1.3179203424863266,0.9744884212081861,-0.20294944302637016,-0.20654253365429515,0.1623180495724702,0.1617444284982396,0.11355359743801996,0.0,-0.018444541367015236,-0.035279524793445344,7.609238190261174,0.6269189372641678,0.772464650397559,0.10134599146361593,5.760062735442535,0.624359723255367,0.7743852404281657,0.10248139042527254,1.3358335833618062,0.6759001554379376,0.7258213831019038,0.12783700446667634,-0.9979634939060992,0.9031433699471836,-0.9002829817168145,7.609238190261174,0.6269189372641678,0.772464650397559,0.10134599146361593,5.760062735442535,0.624359723255367,0.7743852404281657,0.10248139042527254,-0.9979634939060992,1.3358335833618062,0.6759001554379376,0.7258213831019038,0.12783700446667634,0.0,0.0,0.0,0.0,1.0
ERM,14,source_env0_color,0,300,probe_A,independent_B,True,1.3605611504513142,1.3722025920138203,1.4140707794685956,0.9635030330300094,-0.32648236245012957,-0.31813394263875205,1.049003973769155,1.064185789364023,0.1788396225224486,0.0,0.5631718432565872,0.08877329584519722,125.98395382695621,0.5818460654042361,0.8064234711476427,0.10552886503604263,127.89653733039549,0.5851540940645016,0.8041138231602687,0.1048601239848992,144.21162722183405,0.5391854999317403,0.7061558078697395,0.45893678396397514,0.9977556249051946,0.11472520610746896,0.11445720281589489,125.98395382695621,0.5818460654042361,0.8064234711476427,0.10552886503604263,127.89653733039549,0.5851540940645016,0.8041138231602687,0.1048601239848992,0.9977556249051946,144.21162722183405,0.5391854999317403,0.7061558078697395,0.45893678396397514,1.0,0.0,0.0,0.0,0.0
ERM,14,source_env1_color,1,300,probe_A,independent_B,True,1.3605611504513142,1.3722025920138203,1.4140707794685956,0.9635030330300094,-0.32648236245012957,-0.31813394263875205,1.049003973769155,1.064185789364023,0.1788396225224486,0.0,0.5631718432565872,0.08877329584519722,125.98395382695621,0.5818460654042361,0.8064234711476427,0.10552886503604263,127.89653733039549,0.5851540940645016,0.8041138231602687,0.1048601239848992,144.21162722183405,0.5391854999317403,0.7061558078697395,0.45893678396397514,0.9977556249051946,0.11472520610746896,0.11445720281589489,125.98395382695621,0.5818460654042361,0.8064234711476427,0.10552886503604263,127.89653733039549,0.5851540940645016,0.8041138231602687,0.1048601239848992,0.9977556249051946,144.21162722183405,0.5391854999317403,0.7061558078697395,0.45893678396397514,1.0,0.0,0.0,0.0,0.0
ERM,14,source_label_noise,2,300,probe_A,independent_B,True,1.3605611504513142,1.3722025920138203,1.4140707794685956,0.9635030330300094,-0.32648236245012957,-0.31813394263875205,1.049003973769155,1.064185789364023,0.1788396225224486,0.0,0.5631718432565872,0.08877329584519722,125.98395382695621,0.5818460654042361,0.8064234711476427,0.10552886503604263,127.89653733039549,0.5851540940645016,0.8041138231602687,0.1048601239848992,144.21162722183405,0.5391854999317403,0.7061558078697395,0.45893678396397514,0.9977556249051946,0.11472520610746896,0.11445720281589489,125.98395382695621,0.5818460654042361,0.8064234711476427,0.10552886503604263,127.89653733039549,0.5851540940645016,0.8041138231602687,0.1048601239848992,0.9977556249051946,144.21162722183405,0.5391854999317403,0.7061558078697395,0.45893678396397514,1.0,0.0,0.0,0.0,0.0
CORAL,14,source_env0_color,0,300,probe_A,independent_B,True,1.3651733960243386,1.3754181923653352,1.4100781107212639,0.9596306318595236,-0.3246867660862493,-0.31618050380156504,1.021514043143609,1.0357320322857564,0.17338997862022482,0.0,0.6068583641069349,0.12051077978376418,120.75523323044436,0.5834422345519193,0.8066503218381622,0.09439500632688398,121.82278065167606,0.5839107715013586,0.804399248099417,0.10949913507320791,141.7912736579755,0.5372239232194173,0.7069984017936534,0.4599388178681581,0.997569821480479,0.10245167627578874,0.09638669766248754,120.75523323044436,0.5834422345519193,0.8066503218381622,0.09439500632688398,121.82278065167606,0.5839107715013586,0.804399248099417,0.10949913507320791,0.997569821480479,141.7912736579755,0.5372239232194173,0.7069984017936534,0.4599388178681581,0.0,1.0,0.0,0.0,0.0
