E_operator_norm,PiO_operator_norm,R_operator_norm,adaptive_regret,audit_mode,coordinate_audit_passes,decomposition_residual,dim_world,full_minimax_condition,full_observation_recoverable_residual,information_floor,kernel_dimension,kind,lambda,method,seed,setting,slack_ratio,snapshot_passes,spectral_gap_min,static_tax_holds,static_tax_lower_bound,support_compatible,total_excess,total_regret,z0_norm,zero_observation_E_norm
3.7413788628998184,1.04347905000327,0.0,6.998957897876769,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.01,VREX,2,source_only_common_projection_erm,inf,True,-13.997915795753554,True,8.333522396714199e-10,False,6.999067733778125,6.999067733778125,4.082529215257179e-05,0.0
3.740523728222932,1.0419881761080456,0.0,6.995758880699392,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,VREX,2,source_only_common_projection_erm,inf,True,-13.991517761398791,True,8.31296364051464e-08,False,6.996855518055886,6.996855518055886,0.0004077490316485041,0.0
3.788726704943546,1.0339407037318866,0.0,7.177225022376189,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.0,L2,3,source_only_common_projection_erm,inf,True,-14.354450044752376,True,0.0,False,7.177225022376189,7.177225022376189,0.0,0.0
3.777136066146689,0.9626844732125317,0.0,7.133378431093043,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,L2,3,source_only_common_projection_erm,inf,True,-14.266756862186067,True,0.0015781947665812535,False,7.152398195126999,7.152398195126999,0.056181754450733444,0.0
3.755711375087485,0.8390197616767368,0.0,7.052683966480763,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.01,L2,3,source_only_common_projection_erm,inf,True,-14.105367932961522,True,0.0025411397665398927,False,7.083467431886055,7.083467431886055,0.07129010824146492,0.0
3.7394310987240633,0.6508303277236984,0.0,6.991672471052327,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,L2,3,source_only_common_projection_erm,inf,True,-13.98334494210466,True,0.003616083740051686,False,7.066828999816667,7.066828999816667,0.08504215119635306,0.0
3.7887182907701766,1.03392113259893,0.0,7.177193143408244,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,IRMV1,3,source_only_common_projection_erm,inf,True,-14.354386286816492,True,8.15252600532281e-12,False,7.177200507803576,7.177200507803576,4.0379514621458265e-06,0.0
3.7879588036860574,1.0320902567600598,0.0,7.174315949211354,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,IRMV1,3,source_only_common_projection_erm,inf,True,-14.348631898422683,True,8.012904402465321e-08,False,7.175023228472035,7.175023228472035,0.0004003224800698887,0.0
3.788717584522405,1.0339240134667156,0.0,7.1771904676346425,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,VREX,3,source_only_common_projection_erm,inf,True,-14.354380935269306,True,8.130317886204155e-12,False,7.177201324067654,7.177201324067654,4.032447863569759e-06,0.0
3.788635598631627,1.0337744008076952,0.0,7.1768798496094135,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.01,VREX,3,source_only_common_projection_erm,inf,True,-14.353759699218829,True,8.128354450076699e-10,False,7.176988397334858,7.176988397334858,4.031960924928886e-05,0.0
3.787825386976471,1.0323374274324293,0.0,7.173810581111726,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,VREX,3,source_only_common_projection_erm,inf,True,-14.347621162223467,True,8.108766422298906e-08,False,7.17489440814913,7.17489440814913,0.00040270998056415007,0.0
3.6874209638329005,1.044813642605581,0.0,6.798536682257178,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.0,L2,4,source_only_common_projection_erm,inf,True,-13.59707336451435,True,0.0,False,6.798536682257172,6.798536682257172,0.0,0.0
3.6670145481245755,0.981983405941942,0.0,6.723497848078642,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,L2,4,source_only_common_projection_erm,inf,True,-13.44699569615728,True,0.00193076796355205,False,6.749514889721997,6.749514889721997,0.062141257849387795,0.0
3.6533097116287427,0.9107237013165441,0.0,6.673335924540444,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.01,L2,4,source_only_common_projection_erm,inf,True,-13.346671849080916,True,0.0031495183793721375,False,6.711235227869426,6.711235227869426,0.07936647125042334,0.0
3.627899520051023,0.7357045410964216,0.0,6.580827463793221,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,L2,4,source_only_common_projection_erm,inf,True,-13.161654927586426,True,0.004023681629926272,False,6.665463898264653,6.665463898264653,0.0897070970428346,0.0
3.6874119623015877,1.0447937385105754,0.0,6.798503489862423,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,IRMV1,4,source_only_common_projection_erm,inf,True,-13.597006979724844,True,8.229826225257834e-12,False,6.798511030098219,6.798511030098219,4.057049722460358e-06,0.0
3.6873317552275484,1.0446156655618495,0.0,6.798207736554737,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.01,IRMV1,4,source_only_common_projection_erm,inf,True,-13.596415473109474,True,8.214389610494884e-10,False,6.798282828517342,6.798282828517342,4.05324304982933e-05,0.0
3.6865980852559166,1.0429305666917403,0.0,6.7955027211062955,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,IRMV1,4,source_only_common_projection_erm,inf,True,-13.591005442212602,True,8.085494046524592e-08,False,6.796226645480218,6.796226645480218,0.00040213167113582564,0.0
3.6874111942901306,1.0447963646512193,0.0,6.798500657888084,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,VREX,4,source_only_common_projection_erm,inf,True,-13.597001315776158,True,8.427898927755702e-12,False,6.7985116577092715,6.7985116577092715,4.105581305431839e-06,0.0
3.6873233770352605,1.0446414793683998,0.0,6.798176843415359,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.01,VREX,4,source_only_common_projection_erm,inf,True,-13.596353686830712,True,8.425816575551388e-10,False,6.798286824236732,6.798286824236732,4.105074073765634e-05,0.0
3.6864559080103416,1.0431534100787618,0.0,6.7949785808521765,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,VREX,4,source_only_common_projection_erm,inf,True,-13.589957161704346,True,8.40504331460686e-08,False,6.796076661136639,6.796076661136639,0.0004100010564524648,0.0
3.77827469650771,1.0416638044913458,0.0,7.137679841135213,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.0,L2,5,source_only_common_projection_erm,inf,True,-14.275359682270437,True,0.0,False,7.137679841135212,7.137679841135212,0.0,0.0
3.768785633550115,1.0021794524033985,0.0,7.10187257582687,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,L2,5,source_only_common_projection_erm,inf,True,-14.20374515165375,True,0.0013812674780136727,False,7.117944411644785,7.117944411644785,0.052559822640752374,0.0
3.7494899366704852,0.9287631905696804,0.0,7.02933739259662,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.01,L2,5,source_only_common_projection_erm,inf,True,-14.058674785193256,True,0.0024389137422697643,False,7.057100227654003,7.057100227654003,0.06984144532109518,0.0
3.7198319536888294,0.7408586156317708,0.0,6.918574881842226,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,L2,5,source_only_common_projection_erm,inf,True,-13.837149763684451,True,0.0037318734879637086,False,6.999937679305618,6.999937679305618,0.08639297989956948,0.0
3.778266170597605,1.0416442702160527,0.0,7.137647627941145,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,IRMV1,5,source_only_common_projection_erm,inf,True,-14.275295255882293,True,8.355675828609921e-12,False,7.137655139225883,7.137655139225883,4.087952012587702e-06,0.0
3.7781902431069088,1.0414695490631418,0.0,7.137360756554121,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.01,IRMV1,5,source_only_common_projection_erm,inf,True,-14.274721513108235,True,8.339791078412819e-10,False,7.137435549528068,7.137435549528068,4.084064416341353e-05,0.0
3.777499195265207,1.0398200102695943,0.0,7.134750085114643,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,IRMV1,5,source_only_common_projection_erm,inf,True,-14.269500170229296,True,8.207370770075019e-08,False,7.135470214788609,7.135470214788609,0.0004051511019379071,0.0
3.7782653677150497,1.0416469733337455,0.0,7.13764459443747,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,VREX,5,source_only_common_projection_erm,inf,True,-14.275289188874943,True,8.508078170606444e-12,False,7.13765569380699,7.13765569380699,4.125064404492721e-06,0.0
3.7781815110131385,1.041496114690461,0.0,7.137327765080761,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.01,VREX,5,source_only_common_projection_erm,inf,True,-14.274655530161501,True,8.506010030801569e-10,False,7.137438741600913,7.137438741600913,4.124563014623869e-05,0.0
3.7773530373156947,1.040048853967584,0.0,7.134197984259052,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.1,VREX,5,source_only_common_projection_erm,inf,True,-14.268395968518105,True,8.485377517090314e-08,False,7.135306042804005,7.135306042804005,0.0004119557626029842,0.0
3.7269850083658547,1.0365392946184357,0.0,6.945208626291915,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.0,L2,6,source_only_common_projection_erm,inf,True,-13.890417252583822,True,0.0,False,6.945208626291912,6.945208626291912,0.0,0.0
3.713694202837857,0.9827739650810211,0.0,6.8957623160957535,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.001,L2,6,source_only_common_projection_erm,inf,True,-13.791524632191512,True,0.001598626326611824,False,6.910751934237063,6.910751934237063,0.05654425393639612,0.0
3.691843996813123,0.878153216777645,0.0,6.8148560484025476,source_only_fast_world_space_no_coordinate_transport,NOT_RUN_REPAIR_HIGH_DIMENSION_COST,0.0,2,False,0.0,0.0,0,cmnist_erm_source_only,0.01,L2,6,source_only_common_projection_erm,inf,True,-13.629712096805092,True,0.002284987784071698,False,6.840092379930839,6.840092379930839,0.06760159442012736,0.0
